"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2024,"Leverkusen","Bundesliga","opponent",24,34,24,291,105,36.1,8.56,3.09,0.08,0.23,17.5,5,0,0,29.9,29.9,0.1,-5.9,-5.9,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
2024,"Lille","Ligue 1","team",28,34,50,438,165,37.7,12.88,4.85,0.11,0.29,17.5,21,2,3,48.6,46.2,0.11,1.4,1.8,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
2024,"Lille","Ligue 1","opponent",28,34,32,324,123,38,9.53,3.62,0.09,0.24,17.8,15,3,5,36.5,32.5,0.1,-4.5,-3.5,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
2024,"Liverpool","Premier League","team",30,38,80,781,263,33.7,20.55,6.92,0.09,0.28,17.2,18,6,9,87.8,80.4,0.11,-7.8,-6.4,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
2024,"Liverpool","Premier League","opponent",30,38,39,413,146,35.4,10.87,3.84,0.09,0.26,17.3,17,1,1,45.7,45,0.11,-6.7,-7,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
2024,"Lorient","Ligue 1","team",38,34,41,368,135,36.7,10.82,3.97,0.11,0.3,17.7,6,1,1,37.1,36.4,0.1,3.9,3.6,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
2024,"Lorient","Ligue 1","opponent",38,34,65,523,199,38,15.38,5.85,0.11,0.29,17.8,14,8,8,54.5,48.2,0.09,10.5,8.8,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
2024,"Luton Town","Premier League","team",28,38,49,427,134,31.4,11.24,3.53,0.1,0.33,16.3,11,5,5,42.4,38.6,0.09,6.6,5.4,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
2024,"Luton Town","Premier League","opponent",28,38,81,656,219,33.4,17.26,5.76,0.12,0.35,16.6,18,4,4,78,74.9,0.12,3,2.1,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
2024,"Lyon","Ligue 1","team",35,34,48,439,168,38.3,12.91,4.94,0.1,0.26,16.5,16,4,4,49.8,46.9,0.11,-1.8,-2.9,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
2024,"Lyon","Ligue 1","opponent",35,34,54,456,164,36,13.41,4.82,0.11,0.3,18.5,19,4,6,52.4,47.8,0.11,1.6,2.2,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
2024,"Mainz 05","Bundesliga","team",30,34,38,476,134,28.2,14,3.94,0.08,0.28,17.5,20,1,5,44.6,40.7,0.09,-6.6,-3.7,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
2024,"Mainz 05","Bundesliga","opponent",30,34,50,408,142,34.8,12,4.18,0.12,0.33,17.6,10,3,4,44.5,41.4,0.11,5.5,5.6,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
2024,"Mallorca","La Liga","team",25,38,33,415,131,31.6,10.92,3.45,0.08,0.24,16.8,4,1,3,40.5,38.2,0.09,-7.5,-6.2,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
2024,"Mallorca","La Liga","opponent",25,38,43,474,143,30.2,12.47,3.76,0.08,0.27,19.6,30,4,5,42.9,39,0.08,0.1,0,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
2024,"Manchester City","Premier League","team",25,38,94,683,264,38.7,17.97,6.95,0.12,0.32,17.1,25,9,10,80.5,72.9,0.11,13.5,12.1,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
2024,"Manchester City","Premier League","opponent",25,38,33,291,106,36.4,7.66,2.79,0.1,0.28,16.2,6,3,3,35.6,33.2,0.12,-2.6,-3.2,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
2024,"Manchester Utd","Premier League","team",31,38,57,543,182,33.5,14.29,4.79,0.09,0.28,17.4,15,6,7,56.5,51,0.1,0.5,0,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
2024,"Manchester Utd","Premier League","opponent",31,38,57,660,196,29.7,17.37,5.16,0.08,0.26,16.7,17,7,7,68.9,63.4,0.1,-11.9,-13.4,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
2024,"Marseille","Ligue 1","team",33,34,50,477,152,31.9,14.03,4.47,0.1,0.3,17,20,4,4,54.9,51.8,0.11,-4.9,-5.8,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
2024,"Marseille","Ligue 1","opponent",33,34,40,372,127,34.1,10.94,3.74,0.1,0.29,18,8,3,3,35.4,33,0.09,4.6,4,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
2024,"Metz","Ligue 1","team",30,34,35,326,106,32.5,9.59,3.12,0.1,0.29,18.8,11,4,6,34.2,29.7,0.09,0.8,1.3,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
2024,"Metz","Ligue 1","opponent",30,34,58,512,182,35.5,15.06,5.35,0.1,0.29,17.9,19,6,6,54.5,49.8,0.1,3.5,2.2,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
2024,"Milan","Serie A","team",35,38,76,554,202,36.5,14.58,5.32,0.13,0.35,16.8,9,6,8,66.2,60,0.11,9.8,10,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
2024,"Milan","Serie A","opponent",35,38,48,490,155,31.6,12.89,4.08,0.08,0.26,18.5,22,8,8,45.4,39.1,0.08,2.6,0.9,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
2024,"Monaco","Ligue 1","team",30,34,66,512,202,39.5,15.06,5.94,0.13,0.32,17.3,11,2,5,55,50.9,0.1,11,13.1,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
2024,"Monaco","Ligue 1","opponent",30,34,40,387,145,37.5,11.38,4.26,0.09,0.24,17.6,15,5,6,43.5,38.8,0.1,-3.5,-3.8,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
2024,"Montpellier","Ligue 1","team",31,34,41,437,153,35,12.85,4.5,0.08,0.22,19,23,7,7,46,40.9,0.09,-5,-6.9,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
2024,"Montpellier","Ligue 1","opponent",31,34,45,535,166,31,15.74,4.88,0.08,0.25,17.8,17,4,5,50.9,46.9,0.09,-5.9,-5.9,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
2024,"Monza","Serie A","team",31,38,38,451,123,27.3,11.87,3.24,0.08,0.28,17.8,15,4,5,39.5,35.9,0.08,-1.5,-1.9,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
2024,"Monza","Serie A","opponent",31,38,51,545,182,33.4,14.34,4.79,0.08,0.24,17.5,19,7,9,56.3,48.9,0.09,-5.3,-4.9,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
2024,"Nantes","Ligue 1","team",35,34,30,376,129,34.3,11.06,3.79,0.07,0.2,17.7,16,4,5,37.6,33.6,0.09,-7.6,-7.6,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
2024,"Nantes","Ligue 1","opponent",35,34,55,418,147,35.2,12.29,4.32,0.11,0.31,17.3,19,9,10,53,45.7,0.11,2,0.3,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
2024,"Napoli","Serie A","team",29,38,54,638,196,30.7,16.79,5.16,0.08,0.24,17.6,18,6,10,61.4,53.3,0.09,-7.4,-5.3,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
2024,"Napoli","Serie A","opponent",29,38,48,392,124,31.6,10.32,3.26,0.12,0.37,17.4,8,2,4,38.4,35.4,0.09,9.6,10.6,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
2024,"Newcastle Utd","Premier League","team",32,38,83,542,196,36.2,14.26,5.16,0.14,0.38,15.7,9,8,9,76,69,0.13,7,6,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
2024,"Newcastle Utd","Premier League","opponent",32,38,61,529,190,35.9,13.92,5,0.11,0.3,16.9,13,4,5,61.4,57.4,0.11,-0.4,-0.4,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
2024,"Nice","Ligue 1","team",27,34,39,452,149,33,13.29,4.38,0.07,0.22,17.2,12,6,7,49.9,44.4,0.1,-10.9,-11.4,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
2024,"Nice","Ligue 1","opponent",27,34,28,357,97,27.2,10.5,2.85,0.06,0.24,18.9,8,5,8,35.5,29.3,0.08,-7.5,-6.3,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
2024,"Nott'ham Forest","Premier League","team",33,38,49,450,143,31.8,11.84,3.76,0.11,0.34,17.2,7,1,1,49.9,49.1,0.11,-0.9,-1.1,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
2024,"Nott'ham Forest","Premier League","opponent",33,38,65,505,159,31.5,13.29,4.18,0.12,0.38,17.1,21,4,4,53.3,50.1,0.1,11.7,10.9,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
2024,"Osasuna","La Liga","team",29,38,45,421,124,29.5,11.08,3.26,0.1,0.33,17.9,14,4,5,40.5,36.6,0.09,4.5,4.4,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
2024,"Osasuna","La Liga","opponent",29,38,56,436,150,34.4,11.47,3.95,0.13,0.37,16.7,15,1,2,49.9,48.5,0.11,6.1,6.5,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
2024,"Paris S-G","Ligue 1","team",29,34,78,504,187,37.1,14.82,5.5,0.14,0.38,17.3,14,7,9,68.8,61.6,0.12,9.2,9.4,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
2024,"Paris S-G","Ligue 1","opponent",29,34,33,408,142,34.8,12,4.18,0.07,0.2,17.4,10,4,5,40,36.4,0.09,-7,-7.4,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
2024,"RB Leipzig","Bundesliga","team",26,34,74,528,214,40.5,15.53,6.29,0.13,0.33,16.8,17,4,7,65.6,60.2,0.12,8.4,9.8,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
2024,"RB Leipzig","Bundesliga","opponent",26,34,38,398,113,28.4,11.71,3.32,0.09,0.3,17.4,9,4,5,40.1,36.4,0.09,-2.1,-2.4,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
2024,"Rayo Vallecano","La Liga","team",26,38,29,487,160,32.9,12.82,4.21,0.05,0.14,20.8,47,6,6,42.3,37.7,0.08,-13.3,-14.7,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
2024,"Rayo Vallecano","La Liga","opponent",26,38,46,441,149,33.8,11.61,3.92,0.1,0.3,17.4,12,1,2,44.6,43.1,0.1,1.4,1.9,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
2024,"Real Madrid","La Liga","team",27,38,85,593,242,40.8,15.61,6.37,0.14,0.34,17.5,24,2,5,68.8,65.2,0.11,16.2,17.8,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
2024,"Real Madrid","La Liga","opponent",27,38,25,392,117,29.8,10.32,3.08,0.06,0.21,17.9,7,1,1,35.4,34.7,0.09,-10.4,-10.7,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
2024,"Real Sociedad","La Liga","team",31,38,48,457,147,32.2,12.03,3.87,0.1,0.3,17.8,24,4,4,44.9,41.8,0.09,3.1,2.2,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
2024,"Real Sociedad","La Liga","opponent",31,38,38,388,128,33,10.21,3.37,0.08,0.25,18,24,6,7,41.3,36,0.1,-3.3,-4,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
2024,"Reims","Ligue 1","team",29,34,40,411,126,30.7,12.09,3.71,0.09,0.29,17,10,3,4,44.5,41.3,0.1,-4.5,-4.3,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
2024,"Reims","Ligue 1","opponent",29,34,46,430,130,30.2,12.65,3.82,0.09,0.31,17.1,16,6,7,46.4,40.9,0.1,-0.4,-0.9,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
2024,"Rennes","Ligue 1","team",29,34,53,476,157,33,14,4.62,0.09,0.27,18,18,10,11,53.1,44.5,0.1,-0.1,-1.5,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
2024,"Rennes","Ligue 1","opponent",29,34,43,387,144,37.2,11.38,4.24,0.1,0.28,17,11,3,3,41.2,38.9,0.1,1.8,1.1,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
2024,"Roma","Serie A","team",30,38,64,464,142,30.6,12.21,3.74,0.11,0.37,17.9,16,11,12,51.4,42.3,0.09,12.6,10.7,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
2024,"Roma","Serie A","opponent",30,38,43,477,147,30.8,12.55,3.87,0.08,0.27,18.7,11,3,5,41.8,38,0.08,1.2,2,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
2024,"Salernitana","Serie A","team",39,38,32,398,118,29.6,10.47,3.11,0.08,0.25,19.1,11,2,2,30.3,28.7,0.07,1.7,1.3,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
2024,"Salernitana","Serie A","opponent",39,38,79,589,197,33.4,15.5,5.18,0.12,0.35,16.7,16,10,10,74.4,66.8,0.12,4.6,2.2,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
2024,"Sassuolo","Serie A","team",30,38,42,453,144,31.8,11.92,3.79,0.08,0.24,19.2,18,7,8,39.8,33.8,0.08,2.2,1.2,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
2024,"Sassuolo","Serie A","opponent",30,38,71,537,164,30.5,14.13,4.32,0.12,0.38,17.3,9,8,11,61.6,53.1,0.1,9.4,9.9,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
2024,"Sevilla","La Liga","team",35,38,46,487,160,32.9,12.82,4.21,0.09,0.28,17.5,15,2,2,44.9,43.3,0.09,1.1,0.7,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
2024,"Sevilla","La Liga","opponent",35,38,52,496,170,34.3,13.05,4.47,0.09,0.28,17.6,16,5,5,55.9,52.1,0.11,-3.9,-5.1,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
2024,"Sheffield Utd","Premier League","team",35,38,31,360,117,32.5,9.47,3.08,0.07,0.22,17.4,8,5,5,38.3,34.5,0.1,-7.3,-8.5,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
2024,"Sheffield Utd","Premier League","opponent",35,38,97,671,258,38.5,17.66,6.79,0.14,0.36,16.6,14,5,7,76.6,71.2,0.11,20.4,20.8,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
2024,"Strasbourg","Ligue 1","team",30,34,36,363,119,32.8,10.68,3.5,0.09,0.28,17.9,12,3,4,41.9,38.8,0.11,-5.9,-5.8,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
2024,"Strasbourg","Ligue 1","opponent",30,34,47,411,120,29.2,12.09,3.53,0.1,0.36,16.7,10,4,5,45.5,41.5,0.1,1.5,1.5,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
2024,"Stuttgart","Bundesliga","team",27,34,78,529,206,38.9,15.56,6.06,0.14,0.35,17.6,8,5,8,70.9,64.6,0.13,7.1,8.4,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
2024,"Stuttgart","Bundesliga","opponent",27,34,36,375,126,33.6,11.03,3.71,0.09,0.26,17.1,11,3,3,38.1,35.8,0.1,-2.1,-2.8,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
2024,"Torino","Serie A","team",30,38,35,432,121,28,11.37,3.18,0.08,0.27,17.1,15,2,2,37.7,36.1,0.09,-2.7,-3.1,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
2024,"Torino","Serie A","opponent",30,38,36,414,136,32.9,10.89,3.58,0.07,0.21,18.6,11,7,7,37.4,31.9,0.08,-1.4,-2.9,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
2024,"Tottenham","Premier League","team",29,38,69,582,207,35.6,15.32,5.45,0.12,0.32,16.5,11,2,2,68.2,66.7,0.12,0.8,0.3,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
2024,"Tottenham","Premier League","opponent",29,38,58,478,160,33.5,12.58,4.21,0.11,0.32,15.9,12,7,7,63.4,58.4,0.13,-5.4,-7.4,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
2024,"Toulouse","Ligue 1","team",26,34,42,395,128,32.4,11.62,3.76,0.09,0.28,17.4,11,6,9,40.3,33.3,0.09,1.7,2.7,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
2024,"Toulouse","Ligue 1","opponent",26,34,46,461,135,29.3,13.56,3.97,0.09,0.31,17.5,18,4,4,48.1,44.9,0.1,-2.1,-2.9,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
2024,"Udinese","Serie A","team",32,38,36,457,134,29.3,12.03,3.53,0.07,0.25,18.8,21,3,4,39.1,36.8,0.08,-3.1,-3.8,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
2024,"Udinese","Serie A","opponent",32,38,52,488,148,30.3,12.84,3.89,0.09,0.29,17.6,16,9,9,49.1,42.2,0.09,2.9,0.8,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
2024,"Union Berlin","Bundesliga","team",30,34,33,403,127,31.5,11.85,3.74,0.07,0.24,16.4,7,3,6,40.1,35.3,0.09,-7.1,-5.3,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
2024,"Union Berlin","Bundesliga","opponent",30,34,57,476,161,33.8,14,4.74,0.11,0.32,17.4,15,5,7,50.5,45.2,0.1,6.5,6.8,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
2024,"Valencia","La Liga","team",29,38,39,368,123,33.4,9.68,3.24,0.08,0.25,18.7,16,8,9,43.1,36.2,0.1,-4.1,-5.2,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
2024,"Valencia","La Liga","opponent",29,38,43,407,154,37.8,10.71,4.05,0.1,0.26,17.2,22,3,6,47.6,42.9,0.11,-4.6,-2.9,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
2024,"Villarreal","La Liga","team",32,38,64,462,163,35.3,12.16,4.29,0.13,0.36,16.2,8,5,7,55.6,50.1,0.11,8.4,8.9,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
2024,"Villarreal","La Liga","opponent",32,38,64,580,208,35.9,15.26,5.47,0.1,0.28,17.6,21,6,6,58.7,54,0.09,5.3,4,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
2024,"Werder Bremen","Bundesliga","team",30,34,45,407,125,30.7,11.97,3.68,0.1,0.32,17.4,14,5,6,46.9,42,0.1,-1.9,-2,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
2024,"Werder Bremen","Bundesliga","opponent",30,34,53,529,160,30.2,15.56,4.71,0.09,0.29,17,11,6,6,56.5,51.9,0.1,-3.5,-4.9,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
2024,"West Ham","Premier League","team",26,38,58,445,146,32.8,11.71,3.84,0.12,0.37,16.2,17,4,5,52.3,48.4,0.11,5.7,5.6,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
2024,"West Ham","Premier League","opponent",26,38,70,642,231,36,16.89,6.08,0.1,0.27,17.5,16,8,10,71.1,63.2,0.1,-1.1,-1.2,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
2024,"Wolfsburg","Bundesliga","team",28,34,41,411,147,35.8,12.09,4.32,0.09,0.27,17.7,17,2,3,39.2,36.7,0.09,1.8,2.3,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
2024,"Wolfsburg","Bundesliga","opponent",28,34,53,428,149,34.8,12.59,4.38,0.12,0.34,17.5,16,2,3,44.7,42.4,0.1,8.3,8.6,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
2024,"Wolves","Premier League","team",27,38,47,425,153,36,11.18,4.03,0.1,0.28,16.7,12,4,4,46.7,43.6,0.11,0.3,-0.6,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
2024,"Wolves","Premier League","opponent",27,38,64,568,195,34.3,14.95,5.13,0.1,0.29,16.6,13,8,8,67.7,61.4,0.11,-3.7,-5.4,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
2025,"Alavés","La Liga","team",22,8,8,87,27,31,10.87,3.38,0.06,0.19,19.9,2,3,3,7.9,5.7,0.07,0.1,-0.7,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
2025,"Alavés","La Liga","opponent",22,8,8,84,26,31,10.5,3.25,0.1,0.31,18.4,3,0,0,6.7,6.7,0.08,1.3,1.3,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
2025,"Angers","Ligue 1","team",21,7,3,56,17,30.4,8,2.43,0.04,0.12,15.7,1,1,1,6.6,5.9,0.11,-3.6,-3.9,"https://fbref.com/en/squads/69236f98/Angers-Stats"
2025,"Angers","Ligue 1","opponent",21,7,11,100,41,41,14.29,5.86,0.1,0.24,19,6,1,3,13.8,11.4,0.12,-2.8,-1.4,"https://fbref.com/en/squads/69236f98/Angers-Stats"
2025,"Arsenal","Premier League","team",21,7,14,105,27,25.7,15,3.86,0.11,0.44,15.1,2,2,2,11.9,10.3,0.1,2.1,1.7,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
2025,"Arsenal","Premier League","opponent",21,7,3,56,18,32.1,8,2.57,0.05,0.17,17.2,2,0,0,4.3,4.3,0.08,-1.3,-1.3,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
2025,"Aston Villa","Premier League","team",23,7,6,76,23,30.3,10.86,3.29,0.08,0.26,17.7,2,0,0,5.9,5.9,0.08,0.1,0.1,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
2025,"Aston Villa","Premier League","opponent",23,7,7,80,19,23.8,11.43,2.71,0.08,0.32,16.9,0,1,1,9.7,8.9,0.12,-2.7,-2.9,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
2025,"Atalanta","Serie A","team",22,6,11,88,27,30.7,14.67,4.5,0.13,0.41,17.1,2,0,0,8.6,8.6,0.1,2.4,2.4,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
2025,"Atalanta","Serie A","opponent",22,6,4,76,26,34.2,12.67,4.33,0.05,0.15,19.6,2,0,1,5.8,5,0.07,-1.8,-1,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
2025,"Athletic Club","La Liga","team",24,8,8,111,32,28.8,13.87,4,0.05,0.16,18.3,0,3,3,11.8,9.4,0.09,-3.8,-4.4,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
2025,"Athletic Club","La Liga","opponent",24,8,8,70,26,37.1,8.75,3.25,0.11,0.31,18.2,0,0,0,6.3,6.3,0.09,1.7,1.7,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
2025,"Atlético Madrid","La Liga","team",21,8,14,100,40,40,12.5,5,0.13,0.33,16.6,4,1,2,13.3,11.8,0.12,0.7,1.2,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
2025,"Atlético Madrid","La Liga","opponent",21,8,10,68,21,30.9,8.5,2.62,0.13,0.43,18.7,2,1,1,8.6,7.8,0.12,1.4,1.2,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
2025,"Augsburg","Bundesliga","team",22,6,11,70,25,35.7,11.67,4.17,0.16,0.44,17.2,3,0,0,6.3,6.3,0.09,4.7,4.7,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
2025,"Augsburg","Bundesliga","opponent",22,6,13,84,32,38.1,14,5.33,0.14,0.38,16,2,1,2,13.4,11.8,0.14,-0.4,0.2,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
2025,"Auxerre","Ligue 1","team",22,7,4,77,22,28.6,11,3.14,0.05,0.18,18.7,3,0,1,7.5,6.8,0.09,-3.5,-2.8,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
2025,"Auxerre","Ligue 1","opponent",22,7,9,81,29,35.8,11.57,4.14,0.11,0.31,15.8,1,0,1,9.4,8.7,0.11,-0.4,0.3,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
2025,"Barcelona","La Liga","team",24,8,21,161,64,39.8,20.12,8,0.12,0.31,17.8,6,1,2,18,16.5,0.11,3,3.5,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
2025,"Barcelona","La Liga","opponent",24,8,9,54,23,42.6,6.75,2.87,0.13,0.3,15.8,1,2,2,9.1,7.7,0.15,-0.1,-0.7,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
2025,"Bayern Munich","Bundesliga","team",20,6,25,113,52,46,18.83,8.67,0.19,0.4,17.7,4,4,4,16.4,13.4,0.12,8.6,7.6,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
2025,"Bayern Munich","Bundesliga","opponent",20,6,3,59,13,22,9.83,2.17,0.05,0.23,17.3,2,0,0,3.2,3.2,0.05,-0.2,-0.2,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
2025,"Betis","La Liga","team",25,8,12,117,36,30.8,14.63,4.5,0.1,0.33,18.1,3,0,0,11.2,11.2,0.1,0.8,0.8,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
2025,"Betis","La Liga","opponent",25,8,7,87,30,34.5,10.87,3.75,0.08,0.23,17.2,1,0,1,8.3,7.5,0.09,-1.3,-0.5,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
2025,"Bologna","Serie A","team",24,6,9,80,20,25,13.33,3.33,0.09,0.35,18,3,2,2,8.3,6.7,0.09,0.7,0.3,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
2025,"Bologna","Serie A","opponent",24,6,5,62,17,27.4,10.33,2.83,0.08,0.29,17.3,1,0,0,5.6,5.6,0.09,-0.6,-0.6,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
