"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
2021,"West Ham","Premier League","opponent",24,38,562,328,279,218,65,244,542,45,298,405,116,289,364,926,710,9,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats"
2021,"Wolfsburg","Bundesliga","team",26,34,594,363,271,256,67,271,599,45.2,328,465,79,386,477,1071,700,6,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats"
2021,"Wolfsburg","Bundesliga","opponent",26,34,482,281,234,195,53,186,482,38.6,296,408,111,297,445,927,677,15,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats"
2021,"Wolves","Premier League","team",27,38,588,335,322,220,46,277,611,45.3,334,359,117,242,432,1020,727,15,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats"
2021,"Wolves","Premier League","opponent",27,38,620,339,288,276,56,311,779,39.9,468,387,129,258,345,965,706,15,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats"
2022,"Alavés","La Liga","team",33,38,550,324,271,221,58,262,637,41.1,375,373,106,267,376,926,890,7,"https://fbref.com/en/squads/8d6fd021/2021-2022/Alaves-Stats"
2022,"Alavés","La Liga","opponent",33,38,511,273,249,193,69,233,504,46.2,271,351,87,264,311,822,729,12,"https://fbref.com/en/squads/8d6fd021/2021-2022/Alaves-Stats"
2022,"Angers","Ligue 1","team",30,38,619,370,301,253,65,284,659,43.1,375,384,99,285,423,1042,631,9,"https://fbref.com/en/squads/69236f98/2021-2022/Angers-Stats"
2022,"Angers","Ligue 1","opponent",30,38,811,504,365,344,102,438,839,52.2,401,347,89,258,423,1234,538,11,"https://fbref.com/en/squads/69236f98/2021-2022/Angers-Stats"
2022,"Arminia","Bundesliga","team",26,34,549,311,270,235,44,238,543,43.8,305,395,110,285,421,970,770,7,"https://fbref.com/en/squads/247c4b67/2021-2022/Arminia-Stats"
2022,"Arminia","Bundesliga","opponent",26,34,590,345,270,242,78,283,567,49.9,284,400,108,292,349,939,653,11,"https://fbref.com/en/squads/247c4b67/2021-2022/Arminia-Stats"
2022,"Arsenal","Premier League","team",27,38,540,311,261,195,84,244,500,48.8,256,386,123,263,296,836,658,20,"https://fbref.com/en/squads/18bb7c10/2021-2022/Arsenal-Stats"
2022,"Arsenal","Premier League","opponent",27,38,608,339,314,212,82,271,590,45.9,319,427,164,263,364,972,737,18,"https://fbref.com/en/squads/18bb7c10/2021-2022/Arsenal-Stats"
2022,"Aston Villa","Premier League","team",31,38,634,382,300,259,75,300,649,46.2,349,453,140,313,339,973,693,13,"https://fbref.com/en/squads/8602292d/2021-2022/Aston-Villa-Stats"
2022,"Aston Villa","Premier League","opponent",31,38,598,343,278,246,74,254,587,43.3,333,356,127,229,339,937,743,6,"https://fbref.com/en/squads/8602292d/2021-2022/Aston-Villa-Stats"
2022,"Atalanta","Serie A","team",32,38,630,341,252,271,107,299,635,47.1,336,436,96,340,441,1071,483,6,"https://fbref.com/en/squads/922493f3/2021-2022/Atalanta-Stats"
2022,"Atalanta","Serie A","opponent",32,38,683,407,385,234,64,307,679,45.2,372,515,184,331,429,1112,721,8,"https://fbref.com/en/squads/922493f3/2021-2022/Atalanta-Stats"
2022,"Athletic Club","La Liga","team",26,38,508,292,217,216,75,224,582,38.5,358,411,128,283,339,847,788,8,"https://fbref.com/en/squads/2b390eca/2021-2022/Athletic-Club-Stats"
2022,"Athletic Club","La Liga","opponent",26,38,573,353,293,224,56,232,529,43.9,297,393,131,262,387,960,817,14,"https://fbref.com/en/squads/2b390eca/2021-2022/Athletic-Club-Stats"
2022,"Atlético Madrid","La Liga","team",26,38,636,346,290,279,67,293,619,47.3,326,372,98,274,365,1001,649,14,"https://fbref.com/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats"
2022,"Atlético Madrid","La Liga","opponent",26,38,570,309,297,201,72,217,600,36.2,383,364,103,261,404,974,803,10,"https://fbref.com/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats"
2022,"Augsburg","Bundesliga","team",26,34,561,335,254,236,71,250,584,42.8,334,397,116,281,363,924,769,12,"https://fbref.com/en/squads/0cdc4311/2021-2022/Augsburg-Stats"
2022,"Augsburg","Bundesliga","opponent",26,34,547,324,254,231,62,249,511,48.7,262,337,81,256,361,908,606,11,"https://fbref.com/en/squads/0cdc4311/2021-2022/Augsburg-Stats"
2022,"Barcelona","La Liga","team",38,38,587,331,236,270,81,244,493,49.5,249,346,85,261,325,912,467,17,"https://fbref.com/en/squads/206d90db/2021-2022/Barcelona-Stats"
2022,"Barcelona","La Liga","opponent",38,38,631,352,309,250,72,273,747,36.5,474,376,109,267,392,1023,809,10,"https://fbref.com/en/squads/206d90db/2021-2022/Barcelona-Stats"
2022,"Bayern Munich","Bundesliga","team",30,34,563,338,231,237,95,259,559,46.3,300,338,68,270,349,912,404,18,"https://fbref.com/en/squads/054efa67/2021-2022/Bayern-Munich-Stats"
2022,"Bayern Munich","Bundesliga","opponent",30,34,678,386,367,236,75,340,832,40.9,492,457,154,303,498,1176,798,22,"https://fbref.com/en/squads/054efa67/2021-2022/Bayern-Munich-Stats"
2022,"Betis","La Liga","team",31,38,662,392,322,261,79,324,695,46.6,371,386,112,274,361,1023,777,11,"https://fbref.com/en/squads/fc536746/2021-2022/Real-Betis-Stats"
2022,"Betis","La Liga","opponent",31,38,647,370,331,254,62,282,654,43.1,372,416,135,281,375,1022,614,11,"https://fbref.com/en/squads/fc536746/2021-2022/Real-Betis-Stats"
2022,"Bochum","Bundesliga","team",28,34,566,353,298,199,69,277,574,48.3,297,420,119,301,429,995,616,13,"https://fbref.com/en/squads/b42c6323/2021-2022/Bochum-Stats"
2022,"Bochum","Bundesliga","opponent",28,34,498,314,242,205,51,216,442,48.9,226,313,86,227,293,791,591,13,"https://fbref.com/en/squads/b42c6323/2021-2022/Bochum-Stats"
2022,"Bologna","Serie A","team",36,38,530,298,261,202,67,216,528,40.9,312,384,127,257,370,900,678,5,"https://fbref.com/en/squads/1d8099f8/2021-2022/Bologna-Stats"
2022,"Bologna","Serie A","opponent",36,38,574,321,237,231,106,272,598,45.5,326,383,108,275,376,950,618,8,"https://fbref.com/en/squads/1d8099f8/2021-2022/Bologna-Stats"
2022,"Bordeaux","Ligue 1","team",39,38,642,377,321,243,78,323,741,43.6,418,357,104,253,454,1096,688,19,"https://fbref.com/en/squads/123f3efe/2021-2022/Bordeaux-Stats"
2022,"Bordeaux","Ligue 1","opponent",39,38,615,377,283,258,74,302,657,46,355,394,122,272,397,1012,641,15,"https://fbref.com/en/squads/123f3efe/2021-2022/Bordeaux-Stats"
2022,"Brentford","Premier League","team",29,38,607,342,299,228,80,291,616,47.2,325,383,113,270,393,1000,863,7,"https://fbref.com/en/squads/cd051869/2021-2022/Brentford-Stats"
2022,"Brentford","Premier League","opponent",29,38,505,285,216,225,64,214,476,45,262,423,132,291,381,886,830,12,"https://fbref.com/en/squads/cd051869/2021-2022/Brentford-Stats"
2022,"Brest","Ligue 1","team",25,38,682,400,342,249,91,310,655,47.3,345,369,108,261,469,1151,707,4,"https://fbref.com/en/squads/fb08dbb3/2021-2022/Brest-Stats"
2022,"Brest","Ligue 1","opponent",25,38,637,390,340,244,53,325,640,50.8,315,341,88,253,366,1003,616,4,"https://fbref.com/en/squads/fb08dbb3/2021-2022/Brest-Stats"
2022,"Brighton","Premier League","team",26,38,668,403,306,257,105,243,563,43.2,320,480,150,330,358,1026,723,12,"https://fbref.com/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats"
2022,"Brighton","Premier League","opponent",26,38,591,358,301,224,66,242,559,43.3,317,481,140,341,389,980,752,8,"https://fbref.com/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats"
2022,"Burnley","Premier League","team",23,38,590,324,273,235,82,250,534,46.8,284,509,211,298,410,1000,887,18,"https://fbref.com/en/squads/943e8050/2021-2022/Burnley-Stats"
2022,"Burnley","Premier League","opponent",23,38,512,306,249,202,61,221,479,46.1,258,369,104,265,280,792,853,9,"https://fbref.com/en/squads/943e8050/2021-2022/Burnley-Stats"
2022,"Cagliari","Serie A","team",33,38,557,303,263,229,65,230,544,42.3,314,406,128,278,397,954,747,5,"https://fbref.com/en/squads/c4260e09/2021-2022/Cagliari-Stats"
2022,"Cagliari","Serie A","opponent",33,38,488,275,209,212,67,227,479,47.4,252,390,117,273,306,794,637,9,"https://fbref.com/en/squads/c4260e09/2021-2022/Cagliari-Stats"
2022,"Celta Vigo","La Liga","team",25,38,696,409,324,279,93,286,762,37.5,476,423,91,332,376,1072,634,11,"https://fbref.com/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats"
2022,"Celta Vigo","La Liga","opponent",25,38,554,324,236,237,81,244,590,41.4,346,410,97,313,454,1008,776,14,"https://fbref.com/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats"
2022,"Chelsea","Premier League","team",26,38,621,348,267,269,85,257,567,45.3,310,408,96,312,347,968,641,15,"https://fbref.com/en/squads/cff3d9bb/2021-2022/Chelsea-Stats"
2022,"Chelsea","Premier League","opponent",26,38,643,356,337,237,69,260,624,41.7,364,487,169,318,376,1019,793,12,"https://fbref.com/en/squads/cff3d9bb/2021-2022/Chelsea-Stats"
2022,"Clermont Foot","Ligue 1","team",28,38,622,361,285,262,75,291,665,43.8,374,372,99,273,386,1008,527,9,"https://fbref.com/en/squads/d9676424/2021-2022/Clermont-Foot-Stats"
2022,"Clermont Foot","Ligue 1","opponent",28,38,682,393,288,293,101,272,599,45.4,327,395,103,292,475,1157,642,9,"https://fbref.com/en/squads/d9676424/2021-2022/Clermont-Foot-Stats"
2022,"Crystal Palace","Premier League","team",24,38,637,374,323,236,78,273,575,47.5,302,452,135,317,333,970,761,5,"https://fbref.com/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats"
2022,"Crystal Palace","Premier League","opponent",24,38,776,440,354,310,112,305,687,44.4,382,386,110,276,378,1154,712,16,"https://fbref.com/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats"
2022,"Cádiz","La Liga","team",33,38,647,380,346,238,63,301,711,42.3,410,390,106,284,413,1060,768,5,"https://fbref.com/en/squads/ee7c297c/2021-2022/Cadiz-Stats"
2022,"Cádiz","La Liga","opponent",33,38,529,312,265,197,67,238,519,45.9,281,328,89,239,323,852,792,12,"https://fbref.com/en/squads/ee7c297c/2021-2022/Cadiz-Stats"
2022,"Dortmund","Bundesliga","team",33,34,541,322,232,236,73,255,550,46.4,295,351,82,269,347,888,519,11,"https://fbref.com/en/squads/add600ae/2021-2022/Dortmund-Stats"
2022,"Dortmund","Bundesliga","opponent",33,34,594,342,292,229,73,284,636,44.7,352,402,104,298,481,1075,573,12,"https://fbref.com/en/squads/add600ae/2021-2022/Dortmund-Stats"
2022,"Eint Frankfurt","Bundesliga","team",27,34,595,330,260,252,83,283,673,42.1,390,435,95,340,377,972,592,12,"https://fbref.com/en/squads/f0ac8ee6/2021-2022/Eintracht-Frankfurt-Stats"
2022,"Eint Frankfurt","Bundesliga","opponent",27,34,552,317,285,209,58,258,543,47.5,285,420,125,295,417,969,721,10,"https://fbref.com/en/squads/f0ac8ee6/2021-2022/Eintracht-Frankfurt-Stats"
2022,"Elche","La Liga","team",28,38,589,325,335,191,63,268,622,43.1,354,367,126,241,305,894,769,14,"https://fbref.com/en/squads/6c8b07df/2021-2022/Elche-Stats"
2022,"Elche","La Liga","opponent",28,38,588,346,244,268,76,258,597,43.2,339,363,87,276,359,947,617,9,"https://fbref.com/en/squads/6c8b07df/2021-2022/Elche-Stats"
2022,"Empoli","Serie A","team",28,38,568,327,268,208,92,273,606,45,333,451,177,274,352,920,772,10,"https://fbref.com/en/squads/a3d88bd8/2021-2022/Empoli-Stats"
2022,"Empoli","Serie A","opponent",28,38,590,361,283,215,92,255,546,46.7,291,434,142,292,377,967,706,7,"https://fbref.com/en/squads/a3d88bd8/2021-2022/Empoli-Stats"
2022,"Espanyol","La Liga","team",34,38,557,338,308,196,53,275,646,42.6,371,360,114,246,326,883,892,20,"https://fbref.com/en/squads/a8661628/2021-2022/Espanyol-Stats"
2022,"Espanyol","La Liga","opponent",34,38,574,350,248,249,77,243,616,39.4,373,338,98,240,287,861,591,4,"https://fbref.com/en/squads/a8661628/2021-2022/Espanyol-Stats"
2022,"Everton","Premier League","team",33,38,705,402,369,252,84,336,735,45.7,399,496,140,356,365,1070,815,15,"https://fbref.com/en/squads/d3fd31cc/2021-2022/Everton-Stats"
2022,"Everton","Premier League","opponent",33,38,620,336,298,240,82,295,632,46.7,337,443,146,297,333,953,653,6,"https://fbref.com/en/squads/d3fd31cc/2021-2022/Everton-Stats"
2022,"Fiorentina","Serie A","team",28,38,508,301,232,203,73,268,540,49.6,272,357,91,266,244,752,407,15,"https://fbref.com/en/squads/421387cf/2021-2022/Fiorentina-Stats"
2022,"Fiorentina","Serie A","opponent",28,38,515,289,264,191,60,240,541,44.4,301,386,119,267,351,866,687,4,"https://fbref.com/en/squads/421387cf/2021-2022/Fiorentina-Stats"
2022,"Freiburg","Bundesliga","team",26,34,518,299,246,207,65,215,477,45.1,262,352,130,222,355,873,751,13,"https://fbref.com/en/squads/a486e511/2021-2022/Freiburg-Stats"
2022,"Freiburg","Bundesliga","opponent",26,34,413,239,181,161,71,194,420,46.2,226,387,100,287,333,746,692,11,"https://fbref.com/en/squads/a486e511/2021-2022/Freiburg-Stats"
2022,"Genoa","Serie A","team",40,38,739,416,324,302,113,349,727,48,378,487,134,353,449,1188,751,15,"https://fbref.com/en/squads/658bf2de/2021-2022/Genoa-Stats"
2022,"Genoa","Serie A","opponent",40,38,651,370,277,304,70,278,580,47.9,302,418,105,313,350,1001,736,7,"https://fbref.com/en/squads/658bf2de/2021-2022/Genoa-Stats"
2022,"Getafe","La Liga","team",31,38,587,360,266,243,78,248,594,41.8,346,400,96,304,401,988,719,8,"https://fbref.com/en/squads/7848bd64/2021-2022/Getafe-Stats"
2022,"Getafe","La Liga","opponent",31,38,511,279,204,239,68,210,452,46.5,242,343,106,237,357,868,668,8,"https://fbref.com/en/squads/7848bd64/2021-2022/Getafe-Stats"
2022,"Gladbach","Bundesliga","team",26,34,572,345,260,252,60,285,615,46.3,330,402,91,311,326,898,553,13,"https://fbref.com/en/squads/32f3ee20/2021-2022/Monchengladbach-Stats"
2022,"Gladbach","Bundesliga","opponent",26,34,560,321,247,260,53,251,610,41.1,359,434,134,300,364,924,499,12,"https://fbref.com/en/squads/32f3ee20/2021-2022/Monchengladbach-Stats"
2022,"Granada","La Liga","team",32,38,611,343,310,240,61,274,632,43.4,358,437,130,307,326,937,841,8,"https://fbref.com/en/squads/a0435291/2021-2022/Granada-Stats"
2022,"Granada","La Liga","opponent",32,38,546,280,268,193,85,225,495,45.5,270,359,106,253,307,853,662,11,"https://fbref.com/en/squads/a0435291/2021-2022/Granada-Stats"
2022,"Greuther Fürth","Bundesliga","team",29,34,568,336,258,252,58,270,567,47.6,297,416,124,292,374,942,712,8,"https://fbref.com/en/squads/12192a4c/2021-2022/Greuther-Furth-Stats"
2022,"Greuther Fürth","Bundesliga","opponent",29,34,578,325,266,251,61,270,536,50.4,266,368,82,286,312,890,549,7,"https://fbref.com/en/squads/12192a4c/2021-2022/Greuther-Furth-Stats"
2022,"Hellas Verona","Serie A","team",31,38,534,308,248,214,72,238,557,42.7,319,414,107,307,392,926,779,9,"https://fbref.com/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats"
2022,"Hellas Verona","Serie A","opponent",31,38,659,367,305,287,67,276,589,46.9,313,425,117,308,425,1084,569,16,"https://fbref.com/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats"
2022,"Hertha BSC","Bundesliga","team",36,34,546,321,294,197,55,252,544,46.3,292,377,105,272,406,952,816,15,"https://fbref.com/en/squads/2818f8bc/2021-2022/Hertha-BSC-Stats"
2022,"Hertha BSC","Bundesliga","opponent",36,34,561,333,215,269,77,245,526,46.6,281,372,75,297,352,913,526,11,"https://fbref.com/en/squads/2818f8bc/2021-2022/Hertha-BSC-Stats"
2022,"Hoffenheim","Bundesliga","team",32,34,483,291,191,216,76,223,484,46.1,261,390,88,302,285,768,520,17,"https://fbref.com/en/squads/033ea6b8/2021-2022/Hoffenheim-Stats"
2022,"Hoffenheim","Bundesliga","opponent",32,34,516,316,280,178,58,275,524,52.5,249,414,106,308,362,878,658,11,"https://fbref.com/en/squads/033ea6b8/2021-2022/Hoffenheim-Stats"
2022,"Inter","Serie A","team",27,38,588,332,265,240,83,247,545,45.3,298,360,110,250,332,920,485,11,"https://fbref.com/en/squads/d609edc0/2021-2022/Internazionale-Stats"
2022,"Inter","Serie A","opponent",27,38,461,251,230,172,59,216,471,45.9,255,447,172,275,395,856,832,8,"https://fbref.com/en/squads/d609edc0/2021-2022/Internazionale-Stats"
2022,"Juventus","Serie A","team",32,38,555,316,260,217,78,236,529,44.6,293,392,134,258,332,887,677,9,"https://fbref.com/en/squads/e0652b02/2021-2022/Juventus-Stats"
2022,"Juventus","Serie A","opponent",32,38,582,334,277,224,81,270,637,42.4,367,389,120,269,364,946,570,12,"https://fbref.com/en/squads/e0652b02/2021-2022/Juventus-Stats"
2022,"Köln","Bundesliga","team",26,34,598,361,264,246,88,288,665,43.3,377,442,99,343,426,1024,628,10,"https://fbref.com/en/squads/bc357bf7/2021-2022/Koln-Stats"
2022,"Köln","Bundesliga","opponent",26,34,514,324,218,228,68,256,508,50.4,252,395,95,300,367,881,880,9,"https://fbref.com/en/squads/bc357bf7/2021-2022/Koln-Stats"
2022,"Lazio","Serie A","team",27,38,578,339,246,255,77,238,621,38.3,383,416,144,272,315,893,565,10,"https://fbref.com/en/squads/7213da33/2021-2022/Lazio-Stats"
2022,"Lazio","Serie A","opponent",27,38,547,319,243,223,81,274,608,45.1,334,351,89,262,399,946,621,14,"https://fbref.com/en/squads/7213da33/2021-2022/Lazio-Stats"
2022,"Leeds United","Premier League","team",29,38,787,437,396,298,93,408,886,46,478,473,143,330,395,1182,621,15,"https://fbref.com/en/squads/5bfb9659/2021-2022/Leeds-United-Stats"
2022,"Leeds United","Premier League","opponent",29,38,614,351,282,248,84,316,655,48.2,339,459,138,321,398,1012,735,20,"https://fbref.com/en/squads/5bfb9659/2021-2022/Leeds-United-Stats"
2022,"Leicester City","Premier League","team",28,38,690,384,336,270,84,306,720,42.5,414,469,146,323,367,1057,777,15,"https://fbref.com/en/squads/a2d435b3/2021-2022/Leicester-City-Stats"
2022,"Leicester City","Premier League","opponent",28,38,618,370,262,264,92,250,547,45.7,297,455,117,338,400,1018,630,13,"https://fbref.com/en/squads/a2d435b3/2021-2022/Leicester-City-Stats"
2022,"Lens","Ligue 1","team",28,38,591,359,273,243,75,266,602,44.2,336,360,99,261,455,1046,616,7,"https://fbref.com/en/squads/fd4e0f7d/2021-2022/Lens-Stats"
2022,"Lens","Ligue 1","opponent",28,38,585,333,296,228,61,249,594,41.9,345,369,119,250,474,1059,613,17,"https://fbref.com/en/squads/fd4e0f7d/2021-2022/Lens-Stats"
2022,"Levante","La Liga","team",31,38,558,305,268,212,78,237,611,38.8,374,326,110,216,377,935,735,12,"https://fbref.com/en/squads/9800b6a1/2021-2022/Levante-Stats"
2022,"Levante","La Liga","opponent",31,38,637,384,345,238,54,335,683,49,348,379,107,272,327,964,621,17,"https://fbref.com/en/squads/9800b6a1/2021-2022/Levante-Stats"
2022,"Leverkusen","Bundesliga","team",29,34,484,281,235,199,50,225,493,45.6,268,350,101,249,360,844,620,12,"https://fbref.com/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats"
2022,"Leverkusen","Bundesliga","opponent",29,34,601,347,272,246,83,305,706,43.2,401,395,95,300,414,1015,588,13,"https://fbref.com/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats"
2022,"Lille","Ligue 1","team",26,38,653,359,310,274,69,305,619,49.3,314,351,111,240,377,1030,672,6,"https://fbref.com/en/squads/cb188c0c/2021-2022/Lille-Stats"
2022,"Lille","Ligue 1","opponent",26,38,653,395,321,262,70,306,619,49.4,313,410,101,309,437,1090,601,10,"https://fbref.com/en/squads/cb188c0c/2021-2022/Lille-Stats"
2022,"Liverpool","Premier League","team",27,38,554,320,207,240,107,233,576,40.5,343,359,74,285,340,894,523,8,"https://fbref.com/en/squads/822bd0ba/2021-2022/Liverpool-Stats"
2022,"Liverpool","Premier League","opponent",27,38,657,350,407,211,39,291,634,45.9,343,542,212,330,487,1144,999,18,"https://fbref.com/en/squads/822bd0ba/2021-2022/Liverpool-Stats"
2022,"Lorient","Ligue 1","team",29,38,696,412,337,292,67,383,811,47.2,428,405,115,290,412,1108,776,9,"https://fbref.com/en/squads/d2c87802/2021-2022/Lorient-Stats"
2022,"Lorient","Ligue 1","opponent",29,38,622,388,267,270,85,290,597,48.6,307,373,116,257,392,1014,540,9,"https://fbref.com/en/squads/d2c87802/2021-2022/Lorient-Stats"
2022,"Lyon","Ligue 1","team",30,38,632,367,264,270,98,279,614,45.4,335,385,91,294,396,1028,621,17,"https://fbref.com/en/squads/d53c0b06/2021-2022/Lyon-Stats"
2022,"Lyon","Ligue 1","opponent",30,38,733,403,382,279,72,325,814,39.9,489,435,147,288,485,1218,629,9,"https://fbref.com/en/squads/d53c0b06/2021-2022/Lyon-Stats"
2022,"Mainz 05","Bundesliga","team",28,34,579,305,291,220,68,282,595,47.4,313,404,94,310,439,1018,584,9,"https://fbref.com/en/squads/a224b06a/2021-2022/Mainz-05-Stats"
2022,"Mainz 05","Bundesliga","opponent",28,34,532,312,244,231,57,237,506,46.8,269,385,105,280,359,891,748,10,"https://fbref.com/en/squads/a224b06a/2021-2022/Mainz-05-Stats"
2022,"Mallorca","La Liga","team",33,38,607,332,301,235,71,248,551,45,303,374,119,255,344,951,826,9,"https://fbref.com/en/squads/2aa12281/2021-2022/Mallorca-Stats"
2022,"Mallorca","La Liga","opponent",33,38,648,351,257,304,87,244,612,39.9,368,377,121,256,306,954,746,10,"https://fbref.com/en/squads/2aa12281/2021-2022/Mallorca-Stats"
2022,"Manchester City","Premier League","team",26,38,498,284,183,214,101,227,509,44.6,282,267,55,212,279,777,403,7,"https://fbref.com/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats"
2022,"Manchester City","Premier League","opponent",26,38,632,359,392,194,46,316,741,42.6,425,509,209,300,374,1006,909,24,"https://fbref.com/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats"
2022,"Manchester Utd","Premier League","team",29,38,585,358,320,197,68,265,608,43.6,343,404,133,271,340,925,704,20,"https://fbref.com/en/squads/19538871/2021-2022/Manchester-United-Stats"
2022,"Manchester Utd","Premier League","opponent",29,38,596,347,273,228,95,263,631,41.7,368,468,143,325,430,1026,686,17,"https://fbref.com/en/squads/19538871/2021-2022/Manchester-United-Stats"
2022,"Marseille","Ligue 1","team",27,38,556,319,252,238,66,232,501,46.3,269,263,65,198,327,883,437,10,"https://fbref.com/en/squads/5725cc7b/2021-2022/Marseille-Stats"
2022,"Marseille","Ligue 1","opponent",27,38,594,351,307,210,77,266,573,46.4,307,414,127,287,404,998,610,5,"https://fbref.com/en/squads/5725cc7b/2021-2022/Marseille-Stats"
2022,"Metz","Ligue 1","team",36,38,711,442,395,275,41,300,649,46.2,349,452,139,313,507,1218,782,11,"https://fbref.com/en/squads/f83960ae/2021-2022/Metz-Stats"
2022,"Metz","Ligue 1","opponent",36,38,639,387,244,303,92,275,609,45.2,334,355,96,259,359,998,504,4,"https://fbref.com/en/squads/f83960ae/2021-2022/Metz-Stats"
2022,"Milan","Serie A","team",28,38,697,421,304,288,105,281,583,48.2,302,371,110,261,355,1052,477,12,"https://fbref.com/en/squads/dc56fe14/2021-2022/Milan-Stats"
2022,"Milan","Serie A","opponent",28,38,635,352,318,250,67,323,779,41.5,456,431,158,273,356,991,722,16,"https://fbref.com/en/squads/dc56fe14/2021-2022/Milan-Stats"
2022,"Monaco","Ligue 1","team",27,38,745,435,292,368,85,324,701,46.2,377,378,103,275,424,1169,487,10,"https://fbref.com/en/squads/fd6114db/2021-2022/Monaco-Stats"
2022,"Monaco","Ligue 1","opponent",27,38,607,360,308,246,53,286,652,43.9,366,407,113,294,506,1113,806,9,"https://fbref.com/en/squads/fd6114db/2021-2022/Monaco-Stats"
2022,"Montpellier","Ligue 1","team",27,38,625,380,340,210,75,309,723,42.7,414,363,134,229,356,981,675,13,"https://fbref.com/en/squads/281b0e73/2021-2022/Montpellier-Stats"
2022,"Montpellier","Ligue 1","opponent",27,38,614,384,266,246,102,274,590,46.4,316,376,120,256,411,1025,683,9,"https://fbref.com/en/squads/281b0e73/2021-2022/Montpellier-Stats"
2022,"Nantes","Ligue 1","team",26,38,685,405,331,262,92,353,774,45.6,421,419,136,283,415,1100,680,9,"https://fbref.com/en/squads/d7a486cd/2021-2022/Nantes-Stats"
2022,"Nantes","Ligue 1","opponent",26,38,695,409,386,233,76,343,676,50.7,333,319,93,226,357,1052,666,10,"https://fbref.com/en/squads/d7a486cd/2021-2022/Nantes-Stats"
2022,"Napoli","Serie A","team",27,38,550,327,246,227,77,268,617,43.4,349,371,108,263,296,846,510,8,"https://fbref.com/en/squads/d48ad4ff/2021-2022/Napoli-Stats"
2022,"Napoli","Serie A","opponent",27,38,532,320,248,220,64,238,595,40,357,455,155,300,397,929,613,19,"https://fbref.com/en/squads/d48ad4ff/2021-2022/Napoli-Stats"
2022,"Newcastle Utd","Premier League","team",29,38,659,383,334,266,59,304,641,47.4,337,420,162,258,360,1019,776,14,"https://fbref.com/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats"
2022,"Newcastle Utd","Premier League","opponent",29,38,632,364,298,260,74,273,632,43.2,359,373,120,253,268,900,665,12,"https://fbref.com/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats"
2022,"Nice","Ligue 1","team",27,38,610,369,291,253,66,314,590,53.2,276,392,119,273,441,1051,595,7,"https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats"
2022,"Nice","Ligue 1","opponent",27,38,658,386,321,252,85,310,697,44.5,387,372,100,272,381,1039,677,9,"https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats"
2022,"Norwich City","Premier League","team",28,38,614,368,322,242,50,297,714,41.6,417,450,180,270,381,995,860,14,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
2022,"Norwich City","Premier League","opponent",28,38,596,363,273,234,89,283,581,48.7,298,382,115,267,330,926,586,13,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
2022,"Osasuna","La Liga","team",29,38,577,331,270,236,71,251,598,42,347,340,115,225,368,945,758,5,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
2022,"Osasuna","La Liga","opponent",29,38,515,326,265,204,46,206,467,44.1,261,355,99,256,353,868,843,15,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
2022,"Paris S-G","Ligue 1","team",36,38,607,360,229,276,102,290,599,48.4,309,330,106,224,303,910,437,14,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
2022,"Paris S-G","Ligue 1","opponent",36,38,729,393,417,240,72,381,871,43.7,490,380,127,253,455,1184,571,8,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
