"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2021,"Nice","Ligue 1","team",31,38,18110,21589,83.9,309198,101348,8487,9373,90.5,7619,8561,89,1563,2622,59.6,26,29.9,29.3,-3.9,282,1156,230,59,1531,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats"
2021,"Nice","Ligue 1","opponent",31,38,14737,18253,80.7,268611,96550,6472,7254,89.2,6161,7095,86.8,1744,2954,59,28,37.2,33.5,-9.2,367,1133,269,77,1380,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats"
2021,"Nîmes","Ligue 1","team",33,38,12696,16714,76,239437,90404,5153,5992,86,5509,6565,83.9,1656,3200,51.8,26,29.9,26.3,-3.9,285,903,199,58,1200,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats"
2021,"Nîmes","Ligue 1","opponent",33,38,17110,21162,80.9,306006,108080,7596,8598,88.3,7254,8311,87.3,1800,3088,58.3,52,46.6,44.5,5.4,387,1421,325,117,1771,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats"
2021,"Osasuna","La Liga","team",28,38,10233,15031,68.1,201352,91555,4401,5541,79.4,3869,5149,75.1,1649,3329,49.5,25,24.9,27.9,0.1,259,968,261,101,1220,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats"
2021,"Osasuna","La Liga","opponent",28,38,15379,20219,76.1,268013,95911,7198,8271,87,5912,7233,81.7,1696,3425,49.5,31,33.2,35.8,-2.2,322,1070,321,89,1525,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats"
2021,"Paris S-G","Ligue 1","team",33,38,22941,26137,87.8,354458,118629,12123,13008,93.2,8404,9299,90.4,1439,2205,65.3,52,55.6,52.9,-3.6,411,1831,427,74,2089,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats"
2021,"Paris S-G","Ligue 1","opponent",33,38,12123,15345,79,215387,82641,5739,6446,89,4505,5306,84.9,1485,2647,56.1,17,30,26.3,-13,289,754,197,48,1067,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats"
2021,"Parma","Serie A","team",42,38,14837,18427,80.5,288732,105937,5771,6609,87.3,6553,7501,87.4,2179,3355,64.9,26,30.5,26.1,-4.5,286,1074,238,90,1319,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats"
2021,"Parma","Serie A","opponent",42,38,16664,20320,82,292089,100172,7450,8351,89.2,7032,8021,87.7,1694,2789,60.7,62,46.6,38.5,15.4,399,1398,347,99,1757,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats"
2021,"RB Leipzig","Bundesliga","team",25,34,17500,21450,81.6,292079,103411,8233,9297,88.6,7169,8272,86.7,1453,2493,58.3,44,43.7,51.9,0.3,418,1436,367,81,1718,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats"
2021,"RB Leipzig","Bundesliga","opponent",25,34,10611,14505,73.2,196625,78812,4411,5377,82,4612,5588,82.5,1281,2592,49.4,27,21.7,23,5.3,192,634,168,50,873,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats"
2021,"Real Madrid","La Liga","team",30,38,20652,24119,85.6,352965,111437,9790,10620,92.2,7728,8593,89.9,2214,3224,68.7,53,47.4,48.8,5.6,438,1525,401,77,1920,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats"
2021,"Real Madrid","La Liga","opponent",30,38,13187,16672,79.1,231875,87915,6262,7020,89.2,4926,5792,85,1484,2710,54.8,17,24.4,24.5,-7.4,269,956,250,85,1157,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats"
2021,"Real Sociedad","La Liga","team",30,38,14915,18995,78.5,264692,91984,6592,7589,86.9,6282,7368,85.3,1582,2840,55.7,39,39.6,39.7,-0.6,308,1100,343,64,1554,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats"
2021,"Real Sociedad","La Liga","opponent",30,38,11867,15816,75,219009,82039,5271,6122,86.1,4510,5447,82.8,1613,3088,52.2,24,26.1,25.4,-2.1,251,805,213,65,1011,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats"
2021,"Reims","Ligue 1","team",29,38,13535,17170,78.8,258466,89989,5325,6112,87.1,6107,7064,86.5,1800,3175,56.7,23,21.7,20.8,1.3,275,968,210,57,1246,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats"
2021,"Reims","Ligue 1","opponent",29,38,17443,21250,82.1,305302,105372,7821,8748,89.4,7391,8463,87.3,1685,2897,58.2,34,40.7,40.1,-6.7,375,1297,291,81,1628,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats"
2021,"Rennes","Ligue 1","team",32,38,20011,23914,83.7,351486,119377,9190,10204,90.1,8499,9564,88.9,1926,3135,61.4,39,35.3,40.8,3.7,376,1556,293,83,1883,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats"
2021,"Rennes","Ligue 1","opponent",32,38,12782,16512,77.4,228308,84558,5750,6524,88.1,5181,6148,84.3,1419,2789,50.9,30,26.5,24.9,3.5,261,859,200,63,1188,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats"
2021,"Roma","Serie A","team",31,38,16561,19977,82.9,303327,98451,6898,7773,88.7,7551,8390,90,1810,2923,61.9,51,48.2,37.1,2.8,395,1207,328,68,1583,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats"
2021,"Roma","Serie A","opponent",31,38,15055,18427,81.7,263823,92491,6811,7582,89.8,6285,7132,88.1,1513,2589,58.4,36,30.5,26.9,5.5,281,907,256,57,1126,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats"
2021,"Saint-Étienne","Ligue 1","team",40,38,13609,17666,77,244243,93333,6072,7028,86.4,5531,6605,83.7,1579,2986,52.9,28,31.6,25.9,-3.6,330,934,228,87,1229,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats"
2021,"Saint-Étienne","Ligue 1","opponent",40,38,14835,19010,78,268699,98126,6484,7432,87.2,6347,7525,84.3,1639,3038,53.9,34,32.5,31,1.5,292,1162,231,60,1503,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats"
2021,"Sampdoria","Serie A","team",27,38,13423,17643,76.1,241858,92319,6023,7007,86,5353,6512,82.2,1630,3045,53.5,37,31.9,28.8,5.1,321,1006,265,76,1370,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats"
2021,"Sampdoria","Serie A","opponent",27,38,17299,21424,80.7,299525,105787,8058,9011,89.4,7011,8126,86.3,1730,3008,57.5,35,35.8,32,-0.8,370,1301,340,100,1638,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats"
2021,"Sassuolo","Serie A","team",28,38,20368,23660,86.1,329660,107912,10297,11141,92.4,7918,8787,90.1,1539,2467,62.4,36,34,31,2,381,1539,353,46,1746,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats"
2021,"Sassuolo","Serie A","opponent",28,38,12070,15458,78.1,219906,85514,5424,6178,87.8,4852,5770,84.1,1482,2634,56.3,46,41.4,34.8,4.6,406,943,315,85,1250,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats"
2021,"Schalke 04","Bundesliga","team",42,34,11084,14706,75.4,202831,76224,4611,5483,84.1,4847,5750,84.3,1290,2483,52,20,20.6,19.2,-0.6,217,668,182,39,943,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats"
2021,"Schalke 04","Bundesliga","opponent",42,34,14720,18465,79.7,264074,93050,6345,7265,87.3,6244,7257,86,1679,2805,59.9,65,51.6,49,13.4,434,1124,332,92,1480,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats"
2021,"Sevilla","La Liga","team",26,38,19248,22873,84.2,342985,106478,8654,9471,91.4,7775,8720,89.2,2190,3442,63.6,36,41,40.1,-5,387,1234,346,122,1627,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats"
2021,"Sevilla","La Liga","opponent",26,38,11221,14857,75.5,203283,81513,5104,5905,86.4,4222,5116,82.5,1428,2771,51.5,20,22.5,21.7,-2.5,244,839,209,62,1103,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats"
2021,"Sheffield Utd","Premier League","team",27,38,12146,16264,74.7,207510,78589,6006,6905,87,4331,5303,81.7,1277,2840,45,13,24.9,22,-11.9,253,946,253,65,1196,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats"
2021,"Sheffield Utd","Premier League","opponent",27,38,18988,23109,82.2,332024,108633,8549,9548,89.5,7891,8978,87.9,1931,3231,59.8,45,45,38.5,0,415,1211,322,62,1606,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats"
2021,"Southampton","Premier League","team",29,38,14928,19288,77.4,239028,85450,7587,8659,87.6,5629,6690,84.1,1099,2547,43.1,33,25.8,22.2,7.2,294,894,261,36,1195,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats"
2021,"Southampton","Premier League","opponent",29,38,13758,18167,75.7,242975,90628,6165,7308,84.4,5661,6801,83.2,1460,2755,53,44,34.6,30,9.4,316,1025,297,63,1407,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats"
2021,"Spezia","Serie A","team",35,38,15565,19567,79.5,303384,99239,6096,6927,88,6763,7842,86.2,2380,3847,61.9,37,31.1,27.5,5.9,289,1134,254,69,1388,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats"
2021,"Spezia","Serie A","opponent",35,38,14228,18160,78.3,260183,94302,6042,6935,87.1,6268,7241,86.6,1606,2969,54.1,50,44.5,35.6,5.5,314,961,271,67,1327,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats"
2021,"Strasbourg","Ligue 1","team",26,38,13120,17175,76.4,263920,100553,4985,5851,85.2,5680,6733,84.4,2137,3638,58.7,26,32.1,34.7,-6.1,272,1012,253,98,1301,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats"
2021,"Strasbourg","Ligue 1","opponent",26,38,16696,20605,81,291850,106931,7550,8562,88.2,6971,8025,86.9,1664,2874,57.9,38,35.1,33.8,2.9,295,1248,252,70,1578,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats"
2021,"Stuttgart","Bundesliga","team",29,34,14115,17768,79.4,245018,95221,6481,7378,87.8,5864,6865,85.4,1332,2415,55.2,42,37.1,38,4.9,358,1063,267,53,1467,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats"
2021,"Stuttgart","Bundesliga","opponent",29,34,12966,16812,77.1,238489,91302,5416,6293,86.1,5719,6771,84.5,1495,2844,52.6,38,35.9,38.1,2.1,337,965,327,84,1291,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats"
2021,"Torino","Serie A","team",29,38,13369,17163,77.9,240588,86398,6122,6894,88.8,5209,6234,83.6,1675,3057,54.8,28,32.2,27.7,-4.2,309,958,236,96,1138,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats"
2021,"Torino","Serie A","opponent",29,38,15621,19345,80.7,283942,99606,6803,7719,88.1,6615,7615,86.9,1848,3011,61.4,48,41.5,32.7,6.5,369,1190,337,100,1562,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats"
2021,"Tottenham","Premier League","team",24,38,16508,20571,80.2,274912,94098,7801,8828,88.4,6561,7603,86.3,1393,2672,52.1,50,35.3,25.3,14.7,316,1035,257,54,1330,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats"
2021,"Tottenham","Premier League","opponent",24,38,15362,19385,79.2,259562,90518,7308,8243,88.7,6007,7044,85.3,1461,2785,52.5,24,31.8,31.9,-7.8,376,1138,345,77,1514,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats"
2021,"Udinese","Serie A","team",33,38,13917,17414,79.9,242519,89246,6417,7237,88.7,5667,6618,85.6,1389,2492,55.7,30,30,27.7,0,294,1041,270,70,1405,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats"
2021,"Udinese","Serie A","opponent",33,38,16888,20420,82.7,304427,100722,7358,8189,89.9,7144,8163,87.5,1952,2977,65.6,35,32.9,30.3,2.1,337,1380,310,77,1684,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats"
2021,"Union Berlin","Bundesliga","team",27,34,11859,15951,74.3,222470,86090,4864,5826,83.5,5148,6256,82.3,1521,2901,52.4,39,33.4,31.3,5.6,296,835,193,87,1059,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats"
2021,"Union Berlin","Bundesliga","opponent",27,34,15603,19632,79.5,282942,98213,6539,7572,86.4,6969,8061,86.5,1699,2969,57.2,31,31.1,31.6,-0.1,278,1049,216,52,1373,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats"
2021,"Valencia","La Liga","team",30,38,12755,16480,77.4,241622,89245,5332,6142,86.8,5304,6236,85.1,1735,3073,56.5,35,27.2,24.8,7.8,283,926,239,62,1180,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats"
2021,"Valencia","La Liga","opponent",30,38,15047,18941,79.4,264085,91502,7083,7920,89.4,5712,6772,84.3,1694,3074,55.1,29,33.8,37.1,-4.8,392,1295,342,91,1644,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats"
2021,"Valladolid","La Liga","team",32,38,11145,15385,72.4,206105,80260,4972,5863,84.8,4299,5283,81.4,1489,3187,46.7,21,24.2,25.7,-3.2,263,873,213,90,1101,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats"
2021,"Valladolid","La Liga","opponent",32,38,14587,18827,77.5,263843,100052,6525,7550,86.4,5667,6782,83.6,1826,3220,56.7,44,38.3,37,5.7,346,1153,326,94,1549,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats"
2021,"Villarreal","La Liga","team",29,38,17508,21129,82.9,305401,104843,8074,8963,90.1,7097,8015,88.5,1788,2857,62.6,33,40.5,40.7,-7.5,317,1175,358,81,1628,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats"
2021,"Villarreal","La Liga","opponent",29,38,13685,17408,78.6,241512,86192,6311,7095,88.9,5245,6202,84.6,1561,2877,54.3,25,26.2,27.2,-1.2,290,956,273,106,1227,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats"
2021,"Werder Bremen","Bundesliga","team",27,34,11648,15559,74.9,211793,84074,5201,6190,84,4826,5900,81.8,1349,2551,52.9,25,21.5,24.3,3.5,252,822,190,81,1065,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats"
2021,"Werder Bremen","Bundesliga","opponent",27,34,15964,19910,80.2,286794,99296,6845,7858,87.1,6859,7934,86.5,1786,2945,60.6,41,38.9,40.9,2.1,351,1296,301,96,1529,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats"
2021,"West Brom","Premier League","team",30,38,9769,13978,69.9,177501,75746,4418,5278,83.7,3696,4783,77.3,1273,2924,43.5,20,24.4,21.3,-4.4,241,822,196,60,1027,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats"
2021,"West Brom","Premier League","opponent",30,38,18892,23277,81.2,316702,107899,9018,10152,88.8,7663,8828,86.8,1599,2948,54.2,52,44.1,42,7.9,452,1470,395,84,1802,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats"
2021,"West Ham","Premier League","team",24,38,12725,16901,75.3,225666,88791,5888,6864,85.8,4948,6052,81.8,1470,2860,51.4,46,39.6,31.9,6.4,340,1037,238,95,1282,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats"
2021,"West Ham","Premier League","opponent",24,38,18302,22463,81.5,304474,101522,8776,9741,90.1,7354,8481,86.7,1485,2815,52.8,34,36.6,32.8,-2.6,359,1427,353,83,1698,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats"
2021,"Wolfsburg","Bundesliga","team",26,34,13133,17236,76.2,251433,91864,4953,5972,82.9,6223,7378,84.3,1661,2905,57.2,48,37.7,38.8,10.3,353,1004,282,70,1397,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats"
2021,"Wolfsburg","Bundesliga","opponent",26,34,12302,16502,74.5,226381,91149,5196,6222,83.5,5231,6382,82,1500,2759,54.4,27,29,29.7,-2,259,931,238,76,1197,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats"
2021,"Wolves","Premier League","team",27,38,15548,19225,80.9,275061,93014,6990,7796,89.7,6320,7342,86.1,1742,2944,59.2,21,24.1,23.9,-3.1,345,1117,213,85,1283,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats"
2021,"Wolves","Premier League","opponent",27,38,16265,19966,81.5,278356,95675,7713,8610,89.6,6476,7483,86.5,1534,2713,56.5,34,31.1,30.4,2.9,326,1166,324,71,1574,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats"
2022,"Alavés","La Liga","team",33,38,9676,14175,68.3,191044,85739,4158,5174,80.4,3774,4954,76.2,1524,3158,48.3,20,25.5,22.8,-5.5,260,835,199,84,984,"https://fbref.com/en/squads/8d6fd021/2021-2022/Alaves-Stats"
2022,"Alavés","La Liga","opponent",33,38,15404,19908,77.4,272347,102045,7074,8103,87.3,5979,7189,83.2,1768,3310,53.4,48,42,47,6,384,1127,342,92,1568,"https://fbref.com/en/squads/8d6fd021/2021-2022/Alaves-Stats"
2022,"Angers","Ligue 1","team",30,38,15307,18797,81.4,281097,99557,6193,7006,88.4,6960,7916,87.9,1724,2880,59.9,25,28.4,25.6,-3.4,277,1029,186,56,1349,"https://fbref.com/en/squads/69236f98/2021-2022/Angers-Stats"
2022,"Angers","Ligue 1","opponent",30,38,16296,20089,81.1,293463,101206,7274,8222,88.5,6606,7616,86.7,1928,3137,61.5,36,37.6,36,-1.6,324,1243,252,81,1615,"https://fbref.com/en/squads/69236f98/2021-2022/Angers-Stats"
2022,"Arminia","Bundesliga","team",26,34,9382,13511,69.4,182069,82699,3765,4741,79.4,4031,5156,78.2,1305,2712,48.1,18,17.2,22.4,0.8,247,763,195,55,887,"https://fbref.com/en/squads/247c4b67/2021-2022/Arminia-Stats"
2022,"Arminia","Bundesliga","opponent",26,34,15867,20046,79.2,286424,107306,6804,7870,86.5,6982,8124,85.9,1685,2972,56.7,34,47.1,56.2,-13.1,392,1102,370,109,1559,"https://fbref.com/en/squads/247c4b67/2021-2022/Arminia-Stats"
2022,"Arsenal","Premier League","team",27,38,16176,19843,81.5,280868,91114,7325,8210,89.2,7187,8140,88.3,1326,2584,51.3,41,40.2,34.6,0.8,437,1354,329,74,1655,"https://fbref.com/en/squads/18bb7c10/2021-2022/Arsenal-Stats"
2022,"Arsenal","Premier League","opponent",27,38,14226,18006,79,245457,86660,6562,7418,88.5,5816,6793,85.6,1365,2711,50.4,33,33.3,27.7,-0.3,316,996,255,71,1191,"https://fbref.com/en/squads/18bb7c10/2021-2022/Arsenal-Stats"
2022,"Aston Villa","Premier League","team",31,38,12748,16499,77.3,220973,85405,5916,6803,87,5184,6136,84.5,1239,2571,48.2,42,34.8,30,7.2,356,1019,293,70,1300,"https://fbref.com/en/squads/8602292d/2021-2022/Aston-Villa-Stats"
2022,"Aston Villa","Premier League","opponent",31,38,15222,19079,79.8,275493,94504,6575,7465,88.1,6449,7500,86,1718,2960,58,35,33.7,30.1,1.3,348,1094,276,61,1514,"https://fbref.com/en/squads/8602292d/2021-2022/Aston-Villa-Stats"
2022,"Atalanta","Serie A","team",32,38,17108,21261,80.5,290891,103683,8273,9367,88.3,6740,7834,86,1583,2760,57.4,48,48.5,47.2,-0.5,479,1384,425,81,1858,"https://fbref.com/en/squads/922493f3/2021-2022/Atalanta-Stats"
2022,"Atalanta","Serie A","opponent",32,38,13368,17503,76.4,240357,96471,6038,7014,86.1,5388,6478,83.2,1560,2901,53.8,29,32,23.8,-3,287,969,221,61,1122,"https://fbref.com/en/squads/922493f3/2021-2022/Atalanta-Stats"
2022,"Athletic Club","La Liga","team",26,38,12947,17283,74.9,229197,91473,5845,6826,85.6,5198,6434,80.8,1437,2830,50.8,34,37.5,36,-3.5,351,1056,306,82,1572,"https://fbref.com/en/squads/2b390eca/2021-2022/Athletic-Club-Stats"
2022,"Athletic Club","La Liga","opponent",26,38,14696,18950,77.6,278283,100413,6260,7140,87.7,5962,7115,83.8,2048,3642,56.2,26,27.7,31.5,-1.7,332,1026,253,82,1379,"https://fbref.com/en/squads/2b390eca/2021-2022/Athletic-Club-Stats"
2022,"Atlético Madrid","La Liga","team",26,38,15076,19098,78.9,253140,88718,7378,8289,89,5269,6266,84.1,1640,3060,53.6,45,40.2,39.6,4.8,347,989,325,66,1463,"https://fbref.com/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats"
2022,"Atlético Madrid","La Liga","opponent",26,38,14882,18803,79.1,269373,93187,6571,7450,88.2,6101,7135,85.5,1763,3155,55.9,28,20.8,21.6,7.2,250,1068,187,47,1320,"https://fbref.com/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats"
2022,"Augsburg","Bundesliga","team",26,34,9181,13035,70.4,181255,75935,3586,4449,80.6,3892,4935,78.9,1455,2827,51.5,26,23.9,25.8,2.1,264,657,218,85,895,"https://fbref.com/en/squads/0cdc4311/2021-2022/Augsburg-Stats"
2022,"Augsburg","Bundesliga","opponent",26,34,14770,18679,79.1,266770,100941,6244,7261,86,6511,7603,85.6,1608,2778,57.9,40,43.3,44,-3.3,353,1112,313,72,1537,"https://fbref.com/en/squads/0cdc4311/2021-2022/Augsburg-Stats"
2022,"Barcelona","La Liga","team",38,38,21489,25006,85.9,359280,114923,10207,11109,91.9,8433,9401,89.7,1949,2912,66.9,52,47.6,54.7,4.4,402,1698,390,99,2079,"https://fbref.com/en/squads/206d90db/2021-2022/Barcelona-Stats"
2022,"Barcelona","La Liga","opponent",38,38,10460,13908,75.2,191240,80066,4733,5441,87,3959,4789,82.7,1381,2671,51.7,27,24.7,23.3,2.3,265,750,214,60,938,"https://fbref.com/en/squads/206d90db/2021-2022/Barcelona-Stats"
2022,"Bayern Munich","Bundesliga","team",30,34,20087,23780,84.5,342875,124219,9343,10393,89.9,8473,9518,89,1747,2675,65.3,70,66.7,80.3,3.3,516,1677,500,71,2164,"https://fbref.com/en/squads/054efa67/2021-2022/Bayern-Munich-Stats"
2022,"Bayern Munich","Bundesliga","opponent",30,34,9519,13089,72.7,171409,76219,4271,5131,83.2,3665,4548,80.6,1194,2385,50.1,28,29,29.6,-1,219,645,193,48,918,"https://fbref.com/en/squads/054efa67/2021-2022/Bayern-Munich-Stats"
2022,"Betis","La Liga","team",31,38,15702,19444,80.8,273534,99419,7360,8284,88.8,6318,7309,86.4,1583,2873,55.1,45,37.7,35.1,7.3,395,1136,294,51,1518,"https://fbref.com/en/squads/fc536746/2021-2022/Real-Betis-Stats"
2022,"Betis","La Liga","opponent",31,38,13052,16934,77.1,232630,89082,5986,6800,88,5058,6097,83,1531,2849,53.7,29,30.2,31,-1.2,308,1011,253,79,1375,"https://fbref.com/en/squads/fc536746/2021-2022/Real-Betis-Stats"
2022,"Bochum","Bundesliga","team",28,34,9624,13679,70.4,200296,84521,3445,4288,80.3,4176,5235,79.8,1764,3334,52.9,22,26.7,28.2,-4.7,276,761,179,66,926,"https://fbref.com/en/squads/b42c6323/2021-2022/Bochum-Stats"
2022,"Bochum","Bundesliga","opponent",28,34,12790,16907,75.6,227291,92816,5654,6564,86.1,5423,6603,82.1,1325,2693,49.2,34,41.7,41.2,-7.7,350,1033,300,65,1406,"https://fbref.com/en/squads/b42c6323/2021-2022/Bochum-Stats"
2022,"Bologna","Serie A","team",36,38,14442,18249,79.1,246735,94908,6960,7925,87.8,5408,6437,84,1536,2701,56.9,34,33.6,25.9,0.4,343,1024,299,89,1276,"https://fbref.com/en/squads/1d8099f8/2021-2022/Bologna-Stats"
2022,"Bologna","Serie A","opponent",36,38,14275,17994,79.3,250698,89430,6556,7471,87.8,5582,6604,84.5,1627,2789,58.3,32,35.9,35.3,-3.9,396,1245,312,83,1454,"https://fbref.com/en/squads/1d8099f8/2021-2022/Bologna-Stats"
2022,"Bordeaux","Ligue 1","team",39,38,13552,17385,78,253745,96071,5738,6654,86.2,5627,6682,84.2,1815,3091,58.7,39,33.9,29,5.1,326,952,221,59,1271,"https://fbref.com/en/squads/123f3efe/2021-2022/Bordeaux-Stats"
2022,"Bordeaux","Ligue 1","opponent",39,38,15514,19419,79.9,272151,98830,7117,8113,87.7,6361,7461,85.3,1591,2794,56.9,65,48,36.3,17,398,1230,286,74,1648,"https://fbref.com/en/squads/123f3efe/2021-2022/Bordeaux-Stats"
2022,"Brentford","Premier League","team",29,38,11676,16272,71.8,211867,85983,5201,6312,82.4,4797,6120,78.4,1357,2852,47.6,33,33,33.8,0,311,942,262,81,1189,"https://fbref.com/en/squads/cd051869/2021-2022/Brentford-Stats"
2022,"Brentford","Premier League","opponent",29,38,15770,20238,77.9,263462,90458,7861,8970,87.6,5946,7075,84,1434,2945,48.7,41,34.7,32.3,6.3,359,1331,339,101,1523,"https://fbref.com/en/squads/cd051869/2021-2022/Brentford-Stats"
2022,"Brest","Ligue 1","team",25,38,12684,16506,76.8,242103,96714,5325,6290,84.7,5126,6166,83.1,1852,3141,59,32,28.7,28.4,3.3,305,1087,252,88,1349,"https://fbref.com/en/squads/fb08dbb3/2021-2022/Brest-Stats"
2022,"Brest","Ligue 1","opponent",25,38,17707,21518,82.3,312102,110371,7633,8629,88.5,7913,8931,88.6,1655,2823,58.6,41,43.2,42.2,-2.2,387,1300,325,89,1813,"https://fbref.com/en/squads/fb08dbb3/2021-2022/Brest-Stats"
2022,"Brighton","Premier League","team",26,38,16410,20588,79.7,288827,95307,7195,8172,88,7130,8208,86.9,1579,2953,53.5,30,32.3,31.5,-2.3,356,1187,342,72,1547,"https://fbref.com/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats"
2022,"Brighton","Premier League","opponent",26,38,13304,17380,76.5,231327,84959,6148,7119,86.4,5425,6514,83.3,1321,2648,49.9,34,30,25.7,4,342,996,255,58,1263,"https://fbref.com/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats"
2022,"Burnley","Premier League","team",23,38,9454,14107,67,178791,80195,4297,5327,80.7,3306,4472,73.9,1457,3216,45.3,26,31.2,28,-5.2,286,877,240,84,972,"https://fbref.com/en/squads/943e8050/2021-2022/Burnley-Stats"
2022,"Burnley","Premier League","opponent",23,38,16821,21508,78.2,288649,99233,8023,9188,87.3,6678,7936,84.1,1592,3140,50.7,36,40.7,35.7,-4.7,459,1221,407,83,1711,"https://fbref.com/en/squads/943e8050/2021-2022/Burnley-Stats"
