"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
2024,"Napoli","Serie A","opponent",29,26.5,39.1,38,418,3420,38,48,37,85,46,2,4,82,2,38.4,35.4,29.2,64.6,542,1065,1.26,0.97,2.24,1.21,2.18,1.01,0.77,1.78,0.93,1.7,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
2024,"Newcastle Utd","Premier League","team",32,27.2,52.2,38,418,3420,38,83,55,138,75,8,9,79,1,76,69,51.3,120.3,737,1557,2.18,1.45,3.63,1.97,3.42,2,1.35,3.35,1.82,3.17,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
2024,"Newcastle Utd","Premier League","opponent",32,26.2,47.8,38,418,3420,38,61,47,108,57,4,5,97,3,61.4,57.4,46.3,103.7,699,1343,1.61,1.24,2.84,1.5,2.74,1.62,1.22,2.83,1.51,2.73,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
2024,"Nice","Ligue 1","team",27,25.8,52.4,34,374,3060,34,39,23,62,33,6,7,62,4,49.9,44.4,34.6,79,661,1245,1.15,0.68,1.82,0.97,1.65,1.47,1.02,2.49,1.31,2.32,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
2024,"Nice","Ligue 1","opponent",27,25.8,47.6,34,374,3060,34,28,17,45,23,5,8,71,5,35.5,29.3,22,51.3,494,1154,0.82,0.5,1.32,0.68,1.18,1.04,0.65,1.69,0.86,1.51,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
2024,"Nott'ham Forest","Premier League","team",33,25.7,40.6,38,418,3420,38,49,43,92,48,1,1,82,3,49.9,49.1,37.9,87,601,1141,1.29,1.13,2.42,1.26,2.39,1.31,1,2.31,1.29,2.29,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
2024,"Nott'ham Forest","Premier League","opponent",33,26.4,59.4,38,418,3420,38,65,48,113,61,4,4,81,7,53.3,50.1,37.1,87.2,815,1901,1.71,1.26,2.97,1.61,2.87,1.4,0.98,2.38,1.32,2.29,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
2024,"Osasuna","La Liga","team",29,27.7,47.5,38,418,3420,38,45,32,77,41,4,5,78,5,40.5,36.6,28.5,65.1,501,1322,1.18,0.84,2.03,1.08,1.92,1.07,0.75,1.82,0.96,1.71,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
2024,"Osasuna","La Liga","opponent",29,27,52.5,38,418,3420,38,56,44,100,55,1,2,92,6,49.9,48.5,38.3,86.8,646,1427,1.47,1.16,2.63,1.45,2.61,1.31,1.01,2.32,1.28,2.28,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
2024,"Paris S-G","Ligue 1","team",29,24.7,65.2,34,374,3060,34,78,61,139,71,7,9,51,3,68.8,61.6,51.6,113.2,845,1915,2.29,1.79,4.09,2.09,3.88,2.02,1.52,3.54,1.81,3.33,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
2024,"Paris S-G","Ligue 1","opponent",29,25.8,34.8,34,374,3060,34,33,23,56,29,4,5,50,2,40,36.4,28.9,65.3,488,1054,0.97,0.68,1.65,0.85,1.53,1.18,0.85,2.03,1.07,1.92,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
2024,"RB Leipzig","Bundesliga","team",26,25.6,55.3,34,374,3060,34,74,53,127,70,4,7,61,1,65.6,60.2,47.7,107.9,714,1541,2.18,1.56,3.74,2.06,3.62,1.93,1.4,3.33,1.77,3.17,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
2024,"RB Leipzig","Bundesliga","opponent",26,26.7,44.7,34,374,3060,34,38,29,67,34,4,5,90,5,40.1,36.4,30.1,66.5,495,1128,1.12,0.85,1.97,1,1.85,1.18,0.89,2.07,1.07,1.96,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
2024,"Rayo Vallecano","La Liga","team",26,29.4,49.4,38,418,3420,38,29,12,41,23,6,6,108,5,42.3,37.7,24.6,62.3,506,1335,0.76,0.32,1.08,0.61,0.92,1.11,0.65,1.76,0.99,1.64,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
2024,"Rayo Vallecano","La Liga","opponent",26,26.9,50.6,38,418,3420,38,46,36,82,45,1,2,105,7,44.6,43.1,36.3,79.4,658,1371,1.21,0.95,2.16,1.18,2.13,1.17,0.96,2.13,1.13,2.09,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
2024,"Real Madrid","La Liga","team",27,27.4,59.2,38,418,3420,38,85,66,151,83,2,5,69,4,68.8,65.2,52.5,117.7,950,1935,2.24,1.74,3.97,2.18,3.92,1.81,1.38,3.19,1.71,3.1,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
2024,"Real Madrid","La Liga","opponent",27,27.1,40.8,38,418,3420,38,25,17,42,24,1,1,95,0,35.4,34.7,26.4,61.1,583,1261,0.66,0.45,1.11,0.63,1.08,0.93,0.69,1.63,0.91,1.61,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
2024,"Real Sociedad","La Liga","team",31,25.8,55.3,38,418,3420,38,48,36,84,44,4,4,98,2,44.9,41.8,30.7,72.5,685,1414,1.26,0.95,2.21,1.16,2.11,1.18,0.81,1.99,1.1,1.91,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
2024,"Real Sociedad","La Liga","opponent",31,27.2,44.7,38,418,3420,38,38,24,62,32,6,7,100,6,41.3,36,24.6,60.5,405,941,1,0.63,1.63,0.84,1.47,1.09,0.65,1.73,0.95,1.59,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
2024,"Reims","Ligue 1","team",29,25.9,50.4,34,374,3060,34,40,28,68,37,3,4,70,3,44.5,41.3,33.3,74.6,625,1425,1.18,0.82,2,1.09,1.91,1.31,0.98,2.29,1.22,2.19,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
2024,"Reims","Ligue 1","opponent",29,25.7,49.6,34,374,3060,34,46,30,76,40,6,7,57,1,46.4,40.9,32,73,608,1410,1.35,0.88,2.24,1.18,2.06,1.36,0.94,2.31,1.2,2.15,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
2024,"Rennes","Ligue 1","team",29,25.2,52.1,34,374,3060,34,53,29,82,43,10,11,66,4,53.1,44.5,31.8,76.3,606,1639,1.56,0.85,2.41,1.26,2.12,1.56,0.93,2.5,1.31,2.24,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
2024,"Rennes","Ligue 1","opponent",29,25.8,47.9,34,374,3060,34,43,22,65,40,3,3,73,9,41.2,38.9,29.1,67.9,536,1246,1.26,0.65,1.91,1.18,1.82,1.21,0.85,2.07,1.14,2,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
2024,"Roma","Serie A","team",30,27.7,54.9,38,418,3420,38,64,44,108,53,11,12,95,3,51.4,42.3,34.4,76.7,682,1469,1.68,1.16,2.84,1.39,2.55,1.35,0.91,2.26,1.11,2.02,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
2024,"Roma","Serie A","opponent",30,26.4,45.1,38,418,3420,38,43,36,79,40,3,5,92,6,41.8,38,32.1,70.1,665,1303,1.13,0.95,2.08,1.05,2,1.1,0.85,1.95,1,1.85,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
2024,"Salernitana","Serie A","team",39,27.2,44.5,38,418,3420,38,32,25,57,30,2,2,91,3,30.3,28.7,22.4,51.1,499,1119,0.84,0.66,1.5,0.79,1.45,0.8,0.59,1.39,0.76,1.34,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
2024,"Salernitana","Serie A","opponent",39,26.7,55.5,38,418,3420,38,79,54,133,69,10,10,79,1,74.4,66.8,52,118.8,778,1658,2.08,1.42,3.5,1.82,3.24,1.96,1.37,3.33,1.76,3.13,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
2024,"Sassuolo","Serie A","team",30,26.4,43.8,38,418,3420,38,42,28,70,35,7,8,71,4,39.8,33.8,25.9,59.7,636,1301,1.11,0.74,1.84,0.92,1.66,1.05,0.68,1.73,0.89,1.57,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
2024,"Sassuolo","Serie A","opponent",30,26.6,56.2,38,418,3420,38,71,53,124,63,8,11,64,1,61.6,53.1,44,97.1,668,1572,1.87,1.39,3.26,1.66,3.05,1.62,1.16,2.78,1.4,2.56,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
2024,"Sevilla","La Liga","team",35,28.6,50.3,38,418,3420,38,46,30,76,44,2,2,108,4,44.9,43.3,31.7,75,635,1416,1.21,0.79,2,1.16,1.95,1.18,0.83,2.01,1.14,1.97,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
2024,"Sevilla","La Liga","opponent",35,27.2,49.7,38,418,3420,38,52,40,92,47,5,5,81,3,55.9,52.1,42,94.1,693,1483,1.37,1.05,2.42,1.24,2.29,1.47,1.11,2.58,1.37,2.48,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
2024,"Sheffield Utd","Premier League","team",35,25.7,35.8,38,418,3420,38,31,18,49,26,5,5,101,5,38.3,34.5,25.8,60.3,346,884,0.82,0.47,1.29,0.68,1.16,1.01,0.68,1.69,0.91,1.59,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
2024,"Sheffield Utd","Premier League","opponent",35,26.4,64.2,38,418,3420,38,97,75,172,92,5,7,53,2,76.6,71.2,57,128.2,964,1975,2.55,1.97,4.53,2.42,4.39,2.02,1.5,3.52,1.87,3.37,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
2024,"Strasbourg","Ligue 1","team",30,24.1,44.3,34,374,3060,34,36,24,60,33,3,4,59,2,41.9,38.8,31.7,70.5,548,1152,1.06,0.71,1.76,0.97,1.68,1.23,0.93,2.17,1.14,2.07,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
2024,"Strasbourg","Ligue 1","opponent",30,26,55.7,34,374,3060,34,47,32,79,43,4,5,68,1,45.5,41.5,33.3,74.9,553,1536,1.38,0.94,2.32,1.26,2.21,1.34,0.98,2.32,1.22,2.2,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
2024,"Stuttgart","Bundesliga","team",27,25,59.9,34,374,3060,34,78,60,138,73,5,8,56,1,70.9,64.6,53.3,117.9,693,1618,2.29,1.76,4.06,2.15,3.91,2.08,1.57,3.65,1.9,3.47,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
2024,"Stuttgart","Bundesliga","opponent",27,26.6,40.1,34,374,3060,34,36,24,60,33,3,3,75,3,38.1,35.8,26.7,62.5,466,1013,1.06,0.71,1.76,0.97,1.68,1.12,0.78,1.91,1.05,1.84,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
2024,"Torino","Serie A","team",30,26.4,51.6,38,418,3420,38,35,29,64,33,2,2,75,2,37.7,36.1,30.1,66.2,710,1333,0.92,0.76,1.68,0.87,1.63,0.99,0.79,1.78,0.95,1.74,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
2024,"Torino","Serie A","opponent",30,26.5,48.4,38,418,3420,38,36,24,60,29,7,7,81,5,37.4,31.9,27,58.9,539,1051,0.95,0.63,1.58,0.76,1.39,0.98,0.71,1.7,0.84,1.55,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
2024,"Tottenham","Premier League","team",29,25.2,61.6,38,418,3420,38,69,58,127,67,2,2,92,4,68.2,66.7,57.4,124.1,957,2107,1.82,1.53,3.34,1.76,3.29,1.79,1.51,3.31,1.75,3.27,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
2024,"Tottenham","Premier League","opponent",29,26.4,38.4,38,418,3420,38,58,39,97,51,7,7,100,4,63.4,58.4,42.1,100.5,525,1103,1.53,1.03,2.55,1.34,2.37,1.67,1.11,2.77,1.54,2.64,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
2024,"Toulouse","Ligue 1","team",26,23.8,48.4,34,374,3060,34,42,30,72,36,6,9,77,1,40.3,33.3,26.4,59.7,549,1405,1.24,0.88,2.12,1.06,1.94,1.18,0.78,1.96,0.98,1.75,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
2024,"Toulouse","Ligue 1","opponent",26,25.9,51.6,34,374,3060,34,46,24,70,42,4,4,62,3,48.1,44.9,33.4,78.3,607,1343,1.35,0.71,2.06,1.24,1.94,1.41,0.98,2.39,1.32,2.3,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
2024,"Udinese","Serie A","team",32,25.7,39.3,38,418,3420,38,36,23,59,33,3,4,94,5,39.1,36.8,28,64.9,602,1022,0.95,0.61,1.55,0.87,1.47,1.03,0.74,1.77,0.97,1.71,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
2024,"Udinese","Serie A","opponent",32,26.6,60.7,38,418,3420,38,52,35,87,43,9,9,81,3,49.1,42.2,33.2,75.4,694,1734,1.37,0.92,2.29,1.13,2.05,1.29,0.87,2.17,1.11,1.98,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
2024,"Union Berlin","Bundesliga","team",30,28.1,42.9,34,374,3060,34,33,23,56,30,3,6,67,7,40.1,35.3,25,60.3,389,1146,0.97,0.68,1.65,0.88,1.56,1.18,0.74,1.91,1.04,1.77,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
2024,"Union Berlin","Bundesliga","opponent",30,26.5,57.1,34,374,3060,34,57,37,94,52,5,7,60,1,50.5,45.2,33.6,78.7,664,1565,1.68,1.09,2.76,1.53,2.62,1.49,0.99,2.47,1.33,2.32,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
2024,"Valencia","La Liga","team",29,23.8,44.3,38,418,3420,38,39,24,63,31,8,9,64,5,43.1,36.2,27,63.2,522,1162,1.03,0.63,1.66,0.82,1.45,1.13,0.71,1.85,0.95,1.66,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
2024,"Valencia","La Liga","opponent",29,27.1,55.7,38,418,3420,38,43,31,74,40,3,6,102,5,47.6,42.9,32.8,75.7,621,1587,1.13,0.82,1.95,1.05,1.87,1.25,0.86,2.12,1.13,1.99,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
2024,"Villarreal","La Liga","team",32,27.9,49.6,38,418,3420,38,64,47,111,59,5,7,110,8,55.6,50.1,40.5,90.6,654,1558,1.68,1.24,2.92,1.55,2.79,1.46,1.07,2.53,1.32,2.38,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
2024,"Villarreal","La Liga","opponent",32,27.1,50.4,38,418,3420,38,64,48,112,58,6,6,91,2,58.7,54,40.6,94.6,734,1655,1.68,1.26,2.95,1.53,2.79,1.54,1.07,2.61,1.42,2.49,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
2024,"Werder Bremen","Bundesliga","team",30,27,46.8,34,374,3060,34,45,33,78,40,5,6,73,2,46.9,42,35.6,77.6,492,1172,1.32,0.97,2.29,1.18,2.15,1.38,1.05,2.43,1.24,2.28,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
2024,"Werder Bremen","Bundesliga","opponent",30,26.7,53.2,34,374,3060,34,53,39,92,47,6,6,84,6,56.5,51.9,41,92.9,638,1428,1.56,1.15,2.71,1.38,2.53,1.66,1.21,2.87,1.53,2.73,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
2024,"West Ham","Premier League","team",26,28.3,41.1,38,418,3420,38,58,40,98,54,4,5,82,3,52.3,48.4,34.8,83.2,556,1207,1.53,1.05,2.58,1.42,2.47,1.38,0.92,2.29,1.27,2.19,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
2024,"West Ham","Premier League","opponent",26,26.1,58.9,38,418,3420,38,70,51,121,62,8,10,71,2,71.1,63.2,51.1,114.3,963,2015,1.84,1.34,3.18,1.63,2.97,1.87,1.35,3.22,1.66,3.01,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
2024,"Wolfsburg","Bundesliga","team",28,25.6,48,34,374,3060,34,41,27,68,39,2,3,86,5,39.2,36.7,28.5,65.2,441,1235,1.21,0.79,2,1.15,1.94,1.15,0.84,1.99,1.08,1.92,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
2024,"Wolfsburg","Bundesliga","opponent",28,26.4,52,34,374,3060,34,53,43,96,51,2,3,79,4,44.7,42.4,34.3,76.6,532,1346,1.56,1.26,2.82,1.5,2.76,1.32,1.01,2.32,1.25,2.25,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
2024,"Wolves","Premier League","team",27,26.6,48.9,38,418,3420,38,47,36,83,43,4,4,102,4,46.7,43.6,31.8,75.4,671,1180,1.24,0.95,2.18,1.13,2.08,1.23,0.84,2.07,1.15,1.98,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
2024,"Wolves","Premier League","opponent",27,26.4,51.1,38,418,3420,38,64,43,107,56,8,8,84,3,67.7,61.4,48,109.5,734,1742,1.68,1.13,2.82,1.47,2.61,1.78,1.26,3.05,1.62,2.88,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
2025,"Alavés","La Liga","team",22,27.8,50.6,8,88,720,8,8,4,12,5,3,3,18,0,7.9,5.7,4.1,9.8,100,250,1,0.5,1.5,0.62,1.13,0.99,0.51,1.49,0.71,1.22,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
2025,"Alavés","La Liga","opponent",22,28.1,49.4,8,88,720,8,8,4,12,8,0,0,22,1,6.7,6.7,4,10.8,99,254,1,0.5,1.5,1,1.5,0.84,0.5,1.35,0.84,1.35,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
2025,"Angers","Ligue 1","team",21,25.8,36.6,7,77,630,7,3,2,5,2,1,1,10,1,6.6,5.9,4.5,10.3,100,183,0.43,0.29,0.71,0.29,0.57,0.95,0.64,1.59,0.84,1.48,"https://fbref.com/en/squads/69236f98/Angers-Stats"
2025,"Angers","Ligue 1","opponent",21,25.8,63.4,7,77,630,7,11,7,18,10,1,3,8,0,13.8,11.4,9.3,20.7,147,366,1.57,1,2.57,1.43,2.43,1.97,1.33,3.3,1.63,2.96,"https://fbref.com/en/squads/69236f98/Angers-Stats"
2025,"Arsenal","Premier League","team",21,26.1,57.6,7,77,630,7,14,9,23,12,2,2,9,0,11.9,10.3,6.5,16.8,153,293,2,1.29,3.29,1.71,3,1.7,0.93,2.63,1.47,2.41,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
2025,"Arsenal","Premier League","opponent",21,26.6,42.4,7,77,630,7,3,2,5,3,0,0,12,0,4.3,4.3,3.8,8.1,99,172,0.43,0.29,0.71,0.43,0.71,0.62,0.54,1.16,0.62,1.16,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
2025,"Aston Villa","Premier League","team",23,28.4,57.1,7,77,630,7,6,6,12,6,0,0,13,1,5.9,5.9,4.6,10.5,112,277,0.86,0.86,1.71,0.86,1.71,0.85,0.66,1.5,0.85,1.5,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
2025,"Aston Villa","Premier League","opponent",23,27.3,42.9,7,77,630,7,7,4,11,6,1,1,15,1,9.7,8.9,7.4,16.3,103,195,1,0.57,1.57,0.86,1.43,1.39,1.05,2.44,1.28,2.33,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
2025,"Atalanta","Serie A","team",22,26.7,53.5,6,66,540,6,11,8,19,11,0,0,8,1,8.6,8.6,5.9,14.5,120,243,1.83,1.33,3.17,1.83,3.17,1.43,0.98,2.41,1.43,2.41,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
2025,"Atalanta","Serie A","opponent",22,26.2,46.5,6,66,540,6,4,1,5,4,0,1,5,0,5.8,5,3.5,8.5,95,196,0.67,0.17,0.83,0.67,0.83,0.96,0.59,1.55,0.83,1.42,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
2025,"Athletic Club","La Liga","team",24,27.9,53.1,8,88,720,8,8,2,10,5,3,3,13,2,11.8,9.4,6.5,15.9,152,381,1,0.25,1.25,0.62,0.87,1.47,0.81,2.28,1.18,1.99,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
2025,"Athletic Club","La Liga","opponent",24,27.6,46.9,8,88,720,8,8,7,15,8,0,0,21,1,6.3,6.3,5.4,11.7,127,195,1,0.87,1.87,1,1.87,0.79,0.67,1.46,0.79,1.46,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
2025,"Atlético Madrid","La Liga","team",21,28,54.4,8,88,720,8,14,8,22,13,1,2,19,2,13.3,11.8,9.5,21.2,166,370,1.75,1,2.75,1.62,2.62,1.66,1.18,2.84,1.47,2.65,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
2025,"Atlético Madrid","La Liga","opponent",21,27.6,45.6,8,88,720,8,10,8,18,9,1,1,22,0,8.6,7.8,6.3,14.1,108,300,1.25,1,2.25,1.13,2.12,1.07,0.78,1.86,0.98,1.76,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
2025,"Augsburg","Bundesliga","team",22,26.5,47.5,6,66,540,6,11,8,19,11,0,0,21,0,6.3,6.3,5.2,11.5,85,204,1.83,1.33,3.17,1.83,3.17,1.05,0.86,1.92,1.05,1.92,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
2025,"Augsburg","Bundesliga","opponent",22,27.6,52.5,6,66,540,6,13,8,21,12,1,2,13,1,13.4,11.8,8.9,20.7,80,230,2.17,1.33,3.5,2,3.33,2.24,1.49,3.72,1.96,3.45,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
2025,"Auxerre","Ligue 1","team",22,25.3,44.3,7,77,630,7,4,3,7,4,0,1,17,3,7.5,6.8,4.8,11.6,83,208,0.57,0.43,1,0.57,1,1.07,0.69,1.75,0.97,1.65,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
2025,"Auxerre","Ligue 1","opponent",22,25,55.7,7,77,630,7,9,9,18,9,0,1,25,1,9.4,8.7,8.1,16.8,96,253,1.29,1.29,2.57,1.29,2.57,1.35,1.16,2.51,1.24,2.4,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
2025,"Barcelona","La Liga","team",24,25.6,70,8,88,720,8,21,16,37,20,1,2,11,0,18,16.5,13.1,29.6,212,468,2.62,2,4.62,2.5,4.5,2.25,1.63,3.89,2.06,3.69,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
2025,"Barcelona","La Liga","opponent",24,28.5,30,8,88,720,8,9,6,15,7,2,2,26,2,9.1,7.7,6.7,14.4,73,134,1.13,0.75,1.87,0.87,1.62,1.14,0.84,1.97,0.97,1.8,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
2025,"Bayern Munich","Bundesliga","team",20,28.7,61.8,6,66,540,6,25,19,44,21,4,4,16,0,16.4,13.4,11,24.4,126,305,4.17,3.17,7.33,3.5,6.67,2.73,1.84,4.57,2.23,4.07,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
2025,"Bayern Munich","Bundesliga","opponent",20,25.8,38.2,6,66,540,6,3,2,5,3,0,0,8,0,3.2,3.2,2.5,5.8,83,153,0.5,0.33,0.83,0.5,0.83,0.54,0.42,0.96,0.54,0.96,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
2025,"Betis","La Liga","team",25,27.9,50.1,8,88,720,8,12,11,23,12,0,0,17,0,11.2,11.2,9.2,20.4,136,300,1.5,1.37,2.87,1.5,2.87,1.39,1.16,2.55,1.39,2.55,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
2025,"Betis","La Liga","opponent",25,27.1,49.9,8,88,720,8,7,5,12,7,0,1,22,1,8.3,7.5,6.3,13.8,152,344,0.87,0.62,1.5,0.87,1.5,1.04,0.79,1.83,0.94,1.73,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
2025,"Bologna","Serie A","team",24,27.8,56.8,6,66,540,6,9,6,15,7,2,2,10,0,8.3,6.7,6,12.7,84,212,1.5,1,2.5,1.17,2.17,1.38,1,2.38,1.12,2.12,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
2025,"Bologna","Serie A","opponent",24,26.5,43.2,6,66,540,6,5,3,8,5,0,0,18,1,5.6,5.6,3.9,9.5,75,132,0.83,0.5,1.33,0.83,1.33,0.93,0.64,1.58,0.93,1.58,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
2025,"Bournemouth","Premier League","team",23,25.9,50.9,7,77,630,7,11,9,20,10,1,1,16,0,8.4,7.6,6.1,13.7,123,267,1.57,1.29,2.86,1.43,2.71,1.19,0.87,2.07,1.08,1.95,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
2025,"Bournemouth","Premier League","opponent",23,27.2,49.1,7,77,630,7,8,6,14,8,0,0,15,1,6.3,6.3,5.4,11.7,108,230,1.14,0.86,2,1.14,2,0.91,0.76,1.67,0.91,1.67,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
2025,"Brentford","Premier League","team",20,25.3,39.1,7,77,630,7,9,5,14,8,1,2,14,0,8.4,6.9,5.2,12.1,81,155,1.29,0.71,2,1.14,1.86,1.2,0.74,1.94,0.98,1.72,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
2025,"Brentford","Premier League","opponent",20,26.4,60.9,7,77,630,7,11,7,18,10,1,2,16,0,9.6,8,6.4,14.4,141,275,1.57,1,2.57,1.43,2.43,1.37,0.91,2.28,1.15,2.06,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
2025,"Brest","Ligue 1","team",24,27.2,44.3,7,77,630,7,11,8,19,9,2,2,10,2,11.5,9.9,7.4,17.4,74,201,1.57,1.14,2.71,1.29,2.43,1.64,1.06,2.71,1.42,2.48,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
2025,"Brest","Ligue 1","opponent",24,25.8,55.7,7,77,630,7,11,5,16,10,1,1,10,1,11.3,10.5,6.9,17.4,103,323,1.57,0.71,2.29,1.43,2.14,1.61,0.99,2.6,1.5,2.49,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
2025,"Brighton","Premier League","team",20,26.1,47,7,77,630,7,10,7,17,8,2,3,22,0,11.2,8.9,7.4,16.3,122,237,1.43,1,2.43,1.14,2.14,1.6,1.06,2.66,1.27,2.33,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
