"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2024,"Granada","La Liga","opponent",40,38,19420,17386,1926,554,61,162,718,824,201,78,77,1,15485,108,365,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
2024,"Heidenheim","Bundesliga","team",22,34,14339,12534,1767,381,22,112,663,798,183,90,75,0,10264,38,427,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
2024,"Heidenheim","Bundesliga","opponent",22,34,19659,17901,1702,450,67,83,637,739,170,76,81,3,15688,56,384,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
2024,"Hellas Verona","Serie A","team",36,38,14710,12799,1850,538,24,153,724,761,143,37,86,0,10639,61,318,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
2024,"Hellas Verona","Serie A","opponent",36,38,18516,16354,2078,576,41,119,617,895,215,82,94,0,14365,84,320,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
2024,"Hoffenheim","Bundesliga","team",30,34,17038,15411,1575,414,62,74,603,617,149,59,56,2,13457,52,328,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
2024,"Hoffenheim","Bundesliga","opponent",30,34,17443,15782,1609,363,50,99,697,699,193,61,78,0,13823,52,310,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
2024,"Inter","Serie A","team",27,38,22447,20739,1631,439,61,165,804,655,228,96,94,0,19136,77,351,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
2024,"Inter","Serie A","opponent",27,38,16837,15132,1664,466,17,134,608,586,144,57,66,0,13716,41,310,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
2024,"Juventus","Serie A","team",31,38,18079,16332,1675,397,35,156,708,695,193,53,106,0,14757,72,320,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
2024,"Juventus","Serie A","opponent",31,38,19506,17692,1789,522,21,120,756,687,173,82,60,1,16182,25,300,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
2024,"Köln","Bundesliga","team",26,34,15411,13628,1730,396,19,69,779,792,188,81,77,0,11704,53,427,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
2024,"Köln","Bundesliga","opponent",26,34,18354,16589,1725,447,41,101,629,742,203,85,87,3,14756,40,392,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
2024,"Las Palmas","La Liga","team",29,38,22882,20865,1924,655,66,83,580,761,159,58,55,1,19105,93,392,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
2024,"Las Palmas","La Liga","opponent",29,38,15778,13845,1769,473,103,121,694,752,211,89,88,2,11893,164,371,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
2024,"Lazio","Serie A","team",22,38,21071,19202,1797,474,53,85,624,748,197,68,93,0,17462,72,367,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
2024,"Lazio","Serie A","opponent",22,38,18552,16735,1778,519,19,150,614,719,174,54,76,1,15117,39,349,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
2024,"Le Havre","Ligue 1","team",27,34,15121,13517,1552,441,28,54,544,655,128,54,55,0,11739,52,321,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
2024,"Le Havre","Ligue 1","opponent",27,34,19043,17347,1625,465,48,87,607,695,156,52,69,0,15710,71,279,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
2024,"Lecce","Serie A","team",26,38,15397,13439,1902,527,27,96,650,771,172,73,57,0,11742,56,282,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
2024,"Lecce","Serie A","opponent",26,38,19242,17302,1903,529,50,107,680,818,189,88,66,0,15354,37,372,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
2024,"Lens","Ligue 1","team",27,34,18083,16450,1558,453,49,63,736,638,175,68,87,0,14709,75,344,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
2024,"Lens","Ligue 1","opponent",27,34,16265,14626,1600,497,38,56,488,622,128,52,54,0,12996,39,303,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
2024,"Leverkusen","Bundesliga","team",24,34,24301,22816,1412,357,84,109,586,578,236,113,42,2,21192,73,356,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
2024,"Leverkusen","Bundesliga","opponent",24,34,14960,13528,1394,371,35,58,405,504,112,63,43,0,11820,38,280,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
2024,"Lille","Ligue 1","team",28,34,19319,17662,1611,578,34,114,533,598,177,71,50,0,16278,46,285,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
2024,"Lille","Ligue 1","opponent",28,34,14728,13163,1473,399,50,102,506,610,142,72,41,0,11698,92,270,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
2024,"Liverpool","Premier League","team",30,38,24379,22490,1789,440,102,145,817,755,287,86,171,2,20376,100,371,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
2024,"Liverpool","Premier League","opponent",30,38,15575,13687,1813,538,51,80,477,635,150,71,50,4,11775,75,389,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
2024,"Lorient","Ligue 1","team",38,34,16298,14696,1546,459,25,80,565,555,135,57,51,0,13284,56,292,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
2024,"Lorient","Ligue 1","opponent",38,34,19173,17646,1489,431,24,90,733,590,191,79,75,1,15949,38,314,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
2024,"Luton Town","Premier League","team",28,38,15099,13156,1876,498,22,111,841,703,203,93,101,5,11048,67,413,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
2024,"Luton Town","Premier League","opponent",28,38,20927,19023,1855,478,96,85,698,796,226,84,82,10,16911,49,360,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
2024,"Lyon","Ligue 1","team",35,34,17984,16440,1492,413,56,101,560,576,166,72,46,0,14823,52,330,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
2024,"Lyon","Ligue 1","opponent",35,34,16844,15324,1469,449,56,95,594,546,150,62,69,0,13756,51,255,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
2024,"Mainz 05","Bundesliga","team",30,34,15120,13376,1685,446,29,74,633,770,180,69,85,1,10974,59,346,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
2024,"Mainz 05","Bundesliga","opponent",30,34,17869,16094,1732,511,39,72,546,749,142,42,62,0,13806,43,359,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
2024,"Mallorca","La Liga","team",25,38,15645,13739,1802,444,51,118,763,772,173,57,86,7,11476,104,328,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
2024,"Mallorca","La Liga","opponent",25,38,19315,17321,1958,630,34,130,656,832,152,57,46,1,15384,36,277,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
2024,"Manchester City","Premier League","team",25,38,27758,26136,1580,460,85,133,700,604,286,114,66,7,24616,42,383,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
2024,"Manchester City","Premier League","opponent",25,38,14869,13414,1373,319,48,82,399,476,129,62,47,3,11864,82,308,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
2024,"Manchester Utd","Premier League","team",31,38,19538,17784,1663,371,73,99,594,643,224,70,86,10,15785,91,372,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
2024,"Manchester Utd","Premier League","opponent",31,38,19160,17369,1739,465,66,116,780,631,279,133,85,7,15396,52,387,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
2024,"Marseille","Ligue 1","team",33,34,18000,16375,1556,451,39,63,713,626,184,42,110,0,14716,69,312,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
2024,"Marseille","Ligue 1","opponent",33,34,15560,13985,1536,429,23,97,553,562,162,73,70,0,12519,39,310,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
2024,"Metz","Ligue 1","team",30,34,11986,10324,1617,435,16,110,563,659,133,62,65,0,8816,45,279,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
2024,"Metz","Ligue 1","opponent",30,34,21875,20255,1569,436,36,72,736,668,182,65,97,0,18493,51,345,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
2024,"Milan","Serie A","team",35,38,20741,19060,1624,455,49,94,660,617,192,66,77,0,17656,57,296,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
2024,"Milan","Serie A","opponent",35,38,15824,14180,1595,456,19,145,575,581,151,49,65,0,12734,49,274,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
2024,"Monaco","Ligue 1","team",30,34,18346,16702,1571,465,76,72,517,619,183,54,82,0,14825,73,335,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
2024,"Monaco","Ligue 1","opponent",30,34,15731,13998,1670,522,61,107,568,624,156,61,65,0,12256,63,353,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
2024,"Montpellier","Ligue 1","team",31,34,14618,12910,1653,489,37,130,601,653,138,35,88,0,11198,55,317,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
2024,"Montpellier","Ligue 1","opponent",31,34,18181,16581,1551,460,44,77,669,611,173,75,72,0,14871,49,308,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
2024,"Monza","Serie A","team",31,38,19870,18182,1648,458,21,125,584,612,170,29,107,0,16734,40,322,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
2024,"Monza","Serie A","opponent",31,38,17248,15602,1600,465,42,113,655,616,192,70,85,2,14208,46,277,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
2024,"Nantes","Ligue 1","team",35,34,15384,13814,1519,397,50,69,627,609,165,72,62,0,12180,51,276,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
2024,"Nantes","Ligue 1","opponent",35,34,19173,17524,1608,464,39,114,621,684,176,58,91,0,15934,41,271,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
2024,"Napoli","Serie A","team",29,38,22942,20996,1875,519,44,232,737,805,240,81,104,3,19517,71,312,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
2024,"Napoli","Serie A","opponent",29,38,14682,12925,1682,439,28,96,542,655,133,44,73,0,11370,75,302,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
2024,"Newcastle Utd","Premier League","team",32,38,19852,18026,1767,515,85,133,648,679,192,75,60,9,16117,59,364,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
2024,"Newcastle Utd","Premier League","opponent",32,38,18229,16462,1713,424,73,86,588,665,195,86,53,5,14538,54,381,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
2024,"Nice","Ligue 1","team",27,34,18379,16875,1452,414,41,43,605,583,184,76,84,1,15511,52,283,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
2024,"Nice","Ligue 1","opponent",27,34,16675,15200,1425,436,48,81,489,563,104,34,48,1,13633,50,321,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
2024,"Nott'ham Forest","Premier League","team",33,38,15679,13975,1627,409,53,83,595,661,148,80,55,0,11877,77,315,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
2024,"Nott'ham Forest","Premier League","opponent",33,38,23049,21243,1768,476,52,128,799,715,245,129,58,4,19173,38,390,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
2024,"Osasuna","La Liga","team",29,38,17335,15309,1958,520,19,124,813,867,170,83,68,1,12874,68,383,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
2024,"Osasuna","La Liga","opponent",29,38,19141,17116,1899,561,64,147,694,776,175,75,55,0,14977,126,343,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
2024,"Paris S-G","Ligue 1","team",29,34,24396,22942,1401,395,73,98,513,540,198,58,60,0,21536,53,331,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
2024,"Paris S-G","Ligue 1","opponent",29,34,12950,11502,1403,389,35,72,515,491,159,55,70,0,10100,45,269,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
2024,"RB Leipzig","Bundesliga","team",26,34,19590,17935,1588,423,86,93,608,657,200,72,78,4,16254,67,344,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
2024,"RB Leipzig","Bundesliga","opponent",26,34,15867,14271,1546,405,31,60,539,623,140,70,49,0,12519,50,388,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
2024,"Rayo Vallecano","La Liga","team",26,38,17459,15351,2012,580,43,141,688,858,169,77,53,2,13282,96,333,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
2024,"Rayo Vallecano","La Liga","opponent",26,38,17768,15686,1995,637,51,135,682,787,173,67,69,1,13590,87,360,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
2024,"Real Madrid","La Liga","team",27,38,24691,22843,1769,553,93,224,618,650,211,66,86,0,21794,79,285,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
2024,"Real Madrid","La Liga","opponent",27,38,17114,15408,1668,435,33,163,680,644,145,62,48,1,14072,38,376,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
2024,"Real Sociedad","La Liga","team",31,38,19249,17319,1838,534,48,122,672,830,198,103,60,0,15263,92,340,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
2024,"Real Sociedad","La Liga","opponent",31,38,15616,13483,2035,651,27,130,523,829,137,43,62,1,11674,98,322,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
2024,"Reims","Ligue 1","team",29,34,16365,14705,1576,392,45,103,618,688,174,65,85,0,12995,84,320,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
2024,"Reims","Ligue 1","opponent",29,34,16208,14494,1654,500,51,109,653,673,177,56,84,0,12888,60,302,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
2024,"Rennes","Ligue 1","team",29,34,17580,16008,1536,483,38,96,554,608,157,57,67,0,14481,36,276,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
2024,"Rennes","Ligue 1","opponent",29,34,16224,14643,1517,443,33,100,583,585,151,60,48,0,13026,64,307,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
2024,"Roma","Serie A","team",30,38,20523,18783,1674,471,40,106,654,663,167,82,71,0,17066,66,321,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
2024,"Roma","Serie A","opponent",30,38,16943,15312,1587,503,19,132,640,543,167,72,64,2,13816,44,282,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
2024,"Salernitana","Serie A","team",39,38,15920,13953,1906,559,27,119,596,737,148,26,66,0,12124,61,351,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
2024,"Salernitana","Serie A","opponent",39,38,20097,18226,1792,477,46,133,802,750,266,96,117,1,16368,79,307,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
2024,"Sassuolo","Serie A","team",30,38,15683,13729,1928,508,25,118,661,758,202,108,49,1,11978,26,290,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
2024,"Sassuolo","Serie A","opponent",30,38,20461,18661,1688,389,46,144,759,725,205,60,99,4,16777,112,318,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
2024,"Sevilla","La Liga","team",35,38,18599,16643,1879,513,28,206,934,807,180,72,76,0,14628,77,357,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
2024,"Sevilla","La Liga","opponent",35,38,18653,16574,2001,528,62,141,698,843,196,56,69,4,14795,78,340,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
2024,"Sheffield Utd","Premier League","team",35,38,13509,11764,1681,380,26,52,428,666,141,70,47,6,9531,64,322,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
2024,"Sheffield Utd","Premier League","opponent",35,38,24579,22710,1800,462,103,129,845,793,269,113,97,4,20553,69,389,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
2024,"Strasbourg","Ligue 1","team",30,34,15031,13463,1533,487,44,65,554,586,117,61,39,2,12021,35,224,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
2024,"Strasbourg","Ligue 1","opponent",30,34,18849,17179,1595,477,57,97,576,648,169,57,84,0,15611,75,329,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
2024,"Stuttgart","Bundesliga","team",27,34,22456,20912,1494,434,88,90,537,608,166,76,34,0,19201,50,350,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
2024,"Stuttgart","Bundesliga","opponent",27,34,14991,13405,1527,356,39,70,522,652,143,67,58,0,11590,59,311,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
2024,"Torino","Serie A","team",30,38,18229,16507,1659,451,14,87,761,685,176,144,24,1,14578,63,300,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
2024,"Torino","Serie A","opponent",30,38,17138,15380,1720,513,35,69,557,683,143,50,66,0,13419,38,250,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
2024,"Tottenham","Premier League","team",29,38,24197,22167,1947,636,91,59,710,723,234,93,70,1,20649,83,480,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
2024,"Tottenham","Premier League","opponent",29,38,15111,13212,1774,481,68,147,661,658,236,143,61,6,11600,125,379,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
2024,"Toulouse","Ligue 1","team",26,34,16304,14673,1581,476,43,102,526,622,151,53,78,0,13014,50,348,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
2024,"Toulouse","Ligue 1","opponent",26,34,17445,15791,1618,527,30,75,605,618,177,72,75,2,14170,36,318,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
2024,"Udinese","Serie A","team",32,38,13300,11562,1681,464,24,120,556,669,157,58,74,1,9976,57,270,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
2024,"Udinese","Serie A","opponent",32,38,20763,18697,2015,526,31,107,846,865,251,96,108,1,16929,51,384,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
2024,"Union Berlin","Bundesliga","team",30,34,14784,13097,1626,385,28,64,662,725,157,58,79,2,11004,61,327,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
2024,"Union Berlin","Bundesliga","opponent",30,34,19979,18270,1661,435,40,100,734,721,175,85,65,1,16055,48,393,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
2024,"Valencia","La Liga","team",29,38,16255,14286,1900,550,36,111,593,868,124,23,47,1,12233,69,375,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
2024,"Valencia","La Liga","opponent",29,38,20730,18759,1885,516,52,155,734,850,182,83,62,1,16672,86,344,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
2024,"Villarreal","La Liga","team",32,38,18637,16709,1836,541,69,143,592,666,174,75,57,2,15349,92,335,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
2024,"Villarreal","La Liga","opponent",32,38,19145,17341,1729,550,51,194,886,631,200,78,65,2,15642,75,305,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
2024,"Werder Bremen","Bundesliga","team",30,34,16418,14834,1514,455,50,97,543,554,120,44,57,0,12821,70,312,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
2024,"Werder Bremen","Bundesliga","opponent",30,34,18711,17015,1623,435,48,69,634,667,199,91,80,1,15028,73,324,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
2024,"West Ham","Premier League","team",26,38,16373,14568,1734,429,60,158,661,721,165,93,61,0,12568,71,411,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
2024,"West Ham","Premier League","opponent",26,38,23658,21913,1691,429,69,106,758,691,226,114,55,6,19795,54,357,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
2024,"Wolfsburg","Bundesliga","team",28,34,16624,14924,1659,493,31,77,593,670,148,98,37,2,13092,41,330,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
2024,"Wolfsburg","Bundesliga","opponent",28,34,18266,16558,1613,426,41,107,616,716,171,58,72,1,14716,95,375,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
2024,"Wolves","Premier League","team",27,38,19175,17409,1688,439,49,125,578,684,156,75,41,15,15484,78,333,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
2024,"Wolves","Premier League","opponent",27,38,20265,18405,1813,528,56,76,731,724,224,109,61,1,16495,47,381,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
2025,"Alavés","La Liga","team",22,8,3701,3268,415,125,5,21,161,163,52,14,21,0,2860,18,72,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
2025,"Alavés","La Liga","opponent",22,8,3646,3208,420,149,5,37,143,162,32,13,9,0,2843,18,68,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
2025,"Angers","Ligue 1","team",21,7,2687,2395,279,82,8,18,107,94,27,20,5,0,2136,13,49,"https://fbref.com/en/squads/69236f98/Angers-Stats"
2025,"Angers","Ligue 1","opponent",21,7,4811,4501,301,77,15,31,138,121,43,21,15,0,4206,9,60,"https://fbref.com/en/squads/69236f98/Angers-Stats"
2025,"Arsenal","Premier League","team",21,7,3699,3398,292,73,24,13,145,126,53,41,7,0,3071,9,53,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
2025,"Arsenal","Premier League","opponent",21,7,2695,2364,325,86,11,19,70,139,22,12,8,0,2099,6,49,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
2025,"Aston Villa","Premier League","team",23,7,3536,3187,337,108,20,9,126,113,38,19,6,0,2935,12,66,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
2025,"Aston Villa","Premier League","opponent",23,7,2666,2368,283,81,16,25,119,101,37,28,3,1,2082,15,58,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
2025,"Atalanta","Serie A","team",22,6,3035,2786,240,66,7,12,108,87,33,12,17,0,2500,9,39,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
2025,"Atalanta","Serie A","opponent",22,6,2667,2415,245,67,5,9,116,90,25,7,11,0,2138,7,48,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
2025,"Athletic Club","La Liga","team",24,8,4077,3650,422,142,9,30,215,165,55,22,16,1,3258,5,80,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
2025,"Athletic Club","La Liga","opponent",24,8,3583,3183,364,108,13,32,107,145,31,9,16,0,2792,36,68,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
2025,"Atlético Madrid","La Liga","team",21,8,4615,4247,357,89,19,32,172,133,51,15,25,0,3893,11,71,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
2025,"Atlético Madrid","La Liga","opponent",21,8,3904,3553,346,101,10,23,132,127,24,5,8,1,3233,5,61,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
2025,"Augsburg","Bundesliga","team",22,6,2633,2315,299,75,3,5,118,124,31,15,9,0,2025,19,55,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
2025,"Augsburg","Bundesliga","opponent",22,6,2915,2589,314,100,21,10,89,134,27,12,9,0,2265,12,55,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
2025,"Auxerre","Ligue 1","team",22,7,2876,2533,333,118,9,18,104,128,32,6,18,0,2221,10,55,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
2025,"Auxerre","Ligue 1","opponent",22,7,3630,3323,299,96,16,24,96,121,31,14,11,0,3044,8,66,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
2025,"Barcelona","La Liga","team",24,8,5487,5082,389,132,18,16,114,156,56,27,4,0,4841,16,71,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
2025,"Barcelona","La Liga","opponent",24,8,2284,1883,359,84,11,18,86,140,32,10,18,2,1572,42,65,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
2025,"Bayern Munich","Bundesliga","team",20,6,4111,3840,259,75,25,35,75,109,30,19,0,1,3615,12,61,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
2025,"Bayern Munich","Bundesliga","opponent",20,6,2517,2234,273,73,5,9,70,98,30,15,9,0,1984,10,45,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
2025,"Betis","La Liga","team",25,8,4128,3733,384,140,14,38,130,124,41,17,15,0,3429,11,68,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
2025,"Betis","La Liga","opponent",25,8,4156,3793,340,79,10,16,166,135,47,16,24,1,3393,23,71,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
2025,"Bologna","Serie A","team",24,6,2903,2590,299,93,2,25,105,130,34,7,17,0,2332,14,45,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
2025,"Bologna","Serie A","opponent",24,6,2175,1880,288,95,12,14,69,116,20,9,7,0,1637,7,35,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
2025,"Bournemouth","Premier League","team",23,7,3319,2963,341,81,13,8,144,150,40,32,3,0,2577,15,72,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
2025,"Bournemouth","Premier League","opponent",23,7,3181,2825,346,94,8,9,120,151,25,14,9,0,2443,10,71,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
2025,"Brentford","Premier League","team",20,7,2511,2207,295,69,5,3,110,124,33,14,11,3,1879,9,32,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
2025,"Brentford","Premier League","opponent",20,7,3968,3648,310,92,16,24,122,134,29,18,2,0,3318,10,73,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
2025,"Brest","Ligue 1","team",24,7,2887,2542,337,90,11,25,115,134,36,18,13,0,2189,8,53,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
