"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","GA_Goals","PKA_Goals","FK_Goals","CK_Goals","OG_Goals","PSxG_Expected","PSxG_per_SoT_Expected","PSxG+_per__minus__Expected","_per_90_Expected","Cmp_Launched","Att_Launched","Cmp_percent_Launched","Att (GK)_Passes","Thr_Passes","Launch_percent_Passes","AvgLen_Passes","Att_Goal","Launch_percent_Goal","AvgLen_Goal","Opp_Crosses","Stp_Crosses","Stp_percent_Crosses","#OPA_Sweeper","#OPA_per_90_Sweeper","AvgDist_Sweeper","Url"
2018,"Benevento","Serie A","Christian Puggioni","ITA","GK","36",1981,13.1,26,5,0,3,0,24.8,0.31,-1.2,-0.09,84,194,43.3,359,88,32.6,32.9,120,64.2,44,206,18,8.7,15,1.15,14.1,"https://fbref.com/en/players/b39dfab0/Christian-Puggioni"
2018,"Betis","La Liga","Antonio Adán","ESP","GK","30",1987,30,53,3,0,5,4,41.8,0.29,-7.2,-0.24,176,490,35.9,1002,130,33.8,32.8,253,59.7,44.4,468,17,3.6,22,0.73,14.6,"https://fbref.com/en/players/65d62814/Antonio-Adan"
2018,"Betis","La Liga","Dani Giménez","ESP","GK","34",1983,3.4,0,0,0,0,0,1.5,0.19,1.5,0.44,8,40,20,94,10,34,34.5,20,40,36.4,62,3,4.8,2,0.58,10.4,"https://fbref.com/en/players/7c218bf9/Dani-Gimenez"
2018,"Betis","La Liga","Pedro López","ESP","GK","22",1995,4.6,8,0,0,2,0,4.7,0.29,-3.3,-0.72,15,47,31.9,143,23,21,27.7,39,43.6,39.8,54,5,9.3,5,1.09,13,"https://fbref.com/en/players/bfa29677/Pedro-Lopez"
2018,"Bologna","Serie A","Angelo da Costa Júnior","BRA","GK","33",1983,4,5,1,0,1,0,5,0.24,0,-0.01,32,76,42.1,123,30,36.6,34,42,73.8,51.2,58,1,1.7,5,1.25,17.3,"https://fbref.com/en/players/18736214/Angelo-da-Costa-Junior"
2018,"Bologna","Serie A","Antonio Mirante","ITA","GK","34",1983,33,46,2,1,4,3,41.8,0.28,-1.2,-0.04,334,683,48.9,942,138,47.8,38.5,318,73.3,49.3,632,17,2.7,37,1.12,14.1,"https://fbref.com/en/players/30223b33/Antonio-Mirante"
2018,"Bologna","Serie A","Antonio Santurro","DOM","GK","25",1992,1,1,0,0,0,0,1.1,0.22,0.1,0.08,15,37,40.5,31,4,71,47.5,15,100,57.1,25,2,8,1,1,11.5,"https://fbref.com/en/players/61228681/Antonio-Santurro"
2018,"Bordeaux","Ligue 1","Benoît Costil","FRA","GK","30",1987,36,45,4,4,5,1,38.7,0.25,-5.3,-0.15,236,629,37.5,875,150,45.3,38.9,295,79,54.9,475,30,6.3,34,0.94,14.5,"https://fbref.com/en/players/2434f24a/Benoit-Costil"
2018,"Bordeaux","Ligue 1","Jérôme Prior","FRA","GK","21",1995,2,3,0,0,0,0,2.9,0.32,-0.1,-0.05,9,22,40.9,25,4,52,37.6,12,75,48.1,21,0,0,1,0.5,12.4,"https://fbref.com/en/players/1061c207/Jerome-Prior"
2018,"Bournemouth","Premier League","Asmir Begović","BIH","GK","30",1987,38,61,2,2,7,1,54.8,0.31,-5.2,-0.14,223,647,34.5,832,215,45.7,38.9,328,81.4,55.5,611,35,5.7,18,0.47,10.2,"https://fbref.com/en/players/7b4de647/Asmir-Begovic"
2018,"Brighton","Premier League","Mathew Ryan","AUS","GK","25",1992,38,54,1,1,15,5,48.8,0.28,-0.2,-0.01,345,875,39.4,823,122,66.5,44.5,352,93.2,57.9,623,38,6.1,17,0.45,10.2,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
2018,"Burnley","Premier League","Tom Heaton","ENG","GK","31",1986,3.4,4,0,0,1,0,4.8,0.41,0.8,0.23,31,77,40.3,84,22,61.9,47.2,32,78.1,60.7,62,2,3.2,2,0.59,11.2,"https://fbref.com/en/players/a6de6361/Tom-Heaton"
2018,"Burnley","Premier League","Nick Pope","ENG","GK","25",1992,34.6,35,3,0,3,1,42.5,0.27,8.5,0.25,351,997,35.2,920,118,77.8,52.1,297,94.6,66.7,600,57,9.5,38,1.1,12.5,"https://fbref.com/en/players/4b40d9ca/Nick-Pope"
2018,"Caen","Ligue 1","Brice Samba","FRA","GK","23",1994,3.5,4,1,0,0,0,6.6,0.3,2.6,0.74,32,65,49.2,74,14,55.4,41.5,29,82.8,56.4,37,3,8.1,6,1.71,14.5,"https://fbref.com/en/players/60d90c55/Brice-Samba"
2018,"Caen","Ligue 1","Rémy Vercoutre","FRA","GK","37",1980,34.5,48,4,0,5,4,40.2,0.28,-3.8,-0.11,343,757,45.3,802,99,65.1,45,260,90.4,57.2,478,14,2.9,14,0.41,12.7,"https://fbref.com/en/players/1d0900d4/Remy-Vercoutre"
2018,"Cagliari","Serie A","Alessio Cragno","ITA","GK","23",1994,28.2,47,6,4,1,1,43.7,0.28,-2.3,-0.08,219,484,45.2,548,127,48.5,38.6,255,85.5,56.9,454,26,5.7,15,0.53,10.6,"https://fbref.com/en/players/f554e29b/Alessio-Cragno"
2018,"Cagliari","Serie A","Luca Crosta","ITA","GK","19",1998,1,3,1,0,0,0,2.5,0.49,-0.5,-0.53,2,10,20,12,3,25,30.8,10,70,48.3,18,0,0,0,0,8.8,"https://fbref.com/en/players/a4ec7d09/Luca-Crosta"
2018,"Cagliari","Serie A","Rafael","BRA","GK","35",1982,8.8,11,1,0,3,0,12.1,0.29,1.1,0.13,64,157,40.8,158,25,53.8,40.1,91,79.1,49.1,153,4,2.6,3,0.34,9.5,"https://fbref.com/en/players/dd06d56c/Rafael"
2018,"Celta Vigo","La Liga","Sergio Álvarez","ESP","GK","30",1986,16.4,29,1,0,4,1,23.3,0.31,-4.7,-0.29,110,285,38.6,494,48,40.5,36.3,129,65.9,50.6,214,8,3.7,18,1.1,14.1,"https://fbref.com/en/players/8875b8c9/Sergio-Alvarez"
2018,"Celta Vigo","La Liga","Rubén Blanco","ESP","GK","22",1995,21.6,31,3,0,4,0,26.2,0.28,-4.8,-0.22,137,415,33,660,76,45.6,38.8,151,75.5,55.2,325,6,1.8,20,0.93,13.8,"https://fbref.com/en/players/967f34d3/Ruben-Blanco"
2018,"Celta Vigo","La Liga","Brais Méndez","ESP","MF,FW","20",1997,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c9e39d91/Brais-Mendez"
2018,"Chelsea","Premier League","Willy Caballero","ARG","GK","35",1981,3,4,0,0,0,0,3.5,0.36,-0.5,-0.18,16,38,42.1,85,12,31.8,29.2,15,73.3,51.7,33,1,3,5,1.67,17.7,"https://fbref.com/en/players/a179d516/Willy-Caballero"
2018,"Chelsea","Premier League","Thibaut Courtois","BEL","GK","25",1992,35,34,2,0,2,2,31.6,0.29,-0.4,-0.01,153,430,35.6,949,214,32,33.8,248,50.8,45.3,446,26,5.8,24,0.69,13.2,"https://fbref.com/en/players/1840e36d/Thibaut-Courtois"
2018,"Chievo","Serie A","Stefano Sorrentino","ITA","GK","38",1979,38,59,4,2,11,4,56.3,0.27,1.3,0.03,249,620,40.2,799,176,45.3,36.8,394,65.5,42.7,651,16,2.5,14,0.37,10.3,"https://fbref.com/en/players/048877f5/Stefano-Sorrentino"
2018,"Crotone","Serie A","Alex Cordaz","ITA","GK","34",1983,38,66,6,3,13,0,63.7,0.29,-2.3,-0.06,312,916,34.1,824,98,71.5,47.8,355,92.1,58.6,691,8,1.2,32,0.84,13.8,"https://fbref.com/en/players/e66ebabb/Alex-Cordaz"
2018,"Crystal Palace","Premier League","Wayne Hennessey","WAL","GK","30",1987,27,41,1,1,7,2,38.2,0.3,-0.8,-0.03,226,587,38.5,554,92,68.2,47.3,227,92.1,65.2,435,31,7.1,22,0.81,13.4,"https://fbref.com/en/players/76eca7e2/Wayne-Hennessey"
2018,"Crystal Palace","Premier League","Julián Speroni","ARG","GK","38",1979,11,14,1,0,4,0,13.3,0.29,-0.7,-0.07,86,239,36,223,18,69.1,45.2,89,95.5,56.9,177,6,3.4,10,0.91,13.7,"https://fbref.com/en/players/8e65a5e5/Julian-Speroni"
2018,"Dijon","Ligue 1","Baptiste Reynet","FRA","GK","26",1990,38,73,11,2,6,3,67.2,0.27,-2.8,-0.07,313,727,43.1,1322,227,41.4,36.2,323,55.7,44.8,643,48,7.5,83,2.18,16.8,"https://fbref.com/en/players/bcf1b2e9/Baptiste-Reynet"
2018,"Dortmund","Bundesliga","Roman Bürki","SUI","GK","26",1990,33,43,3,2,3,0,45.5,0.3,2.5,0.08,163,481,33.9,1050,185,31.7,32.4,237,62.4,49.7,404,40,9.9,38,1.15,14,"https://fbref.com/en/players/9d12e142/Roman-Burki"
2018,"Dortmund","Bundesliga","Roman Weidenfeller","GER","GK","36",1980,1,4,0,0,1,0,1.5,0.22,-2.5,-2.43,3,25,12,33,0,54.5,38.1,8,87.5,56.4,15,1,6.7,1,0.99,12.8,"https://fbref.com/en/players/16b8fabd/Roman-Weidenfeller"
2018,"Eibar","La Liga","Marko Dmitrović","SRB","GK","25",1992,36,49,4,2,2,3,44.7,0.34,-1.3,-0.04,334,888,37.6,942,93,72.4,51.4,216,95.4,70.1,339,21,6.2,97,2.69,19,"https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic"
2018,"Eibar","La Liga","Asier Riesgo","ESP","GK","33",1983,1,1,0,0,1,0,1.8,0.36,0.8,0.81,12,31,38.7,22,2,95.5,53.9,11,90.9,59,21,2,9.5,0,0,7.8,"https://fbref.com/en/players/581c5276/Asier-Riesgo"
2018,"Eibar","La Liga","Yoel","ESP","GK","28",1988,1,0,0,0,0,0,1.3,0.27,1.3,1.33,13,38,34.2,28,1,92.9,52.4,12,100,68,19,0,0,3,3,21.4,"https://fbref.com/en/players/61bb7498/Yoel"
2018,"Eint Frankfurt","Bundesliga","Lukáš Hrádecký","FIN","GK","27",1989,34,45,2,2,7,2,41.3,0.3,-1.7,-0.05,271,662,40.9,1058,164,45,37.2,241,77.2,56.1,483,46,9.5,59,1.74,15.2,"https://fbref.com/en/players/ad3389d5/Lukas-Hradecky"
2018,"Espanyol","La Liga","Diego López","ESP","GK","35",1981,9.5,11,1,0,0,2,10.7,0.24,1.7,0.18,55,166,33.1,178,39,48.3,39.3,92,87,54.2,146,4,2.7,1,0.11,11.3,"https://fbref.com/en/players/73683fa9/Diego-Lopez"
2018,"Espanyol","La Liga","Pau López","ESP","GK","22",1994,28.5,31,3,1,5,0,36.5,0.27,5.5,0.19,182,507,35.9,578,133,53.3,41.6,237,84,58.4,422,27,6.4,23,0.81,13.1,"https://fbref.com/en/players/20b9f052/Pau-Lopez"
2018,"Everton","Premier League","Jordan Pickford","ENG","GK","23",1994,38,58,3,0,6,0,56.1,0.3,-1.9,-0.05,322,945,34.1,984,162,64,47.8,340,92.6,67.2,591,27,4.6,51,1.34,14.9,"https://fbref.com/en/players/4806ec67/Jordan-Pickford"
2018,"Fiorentina","Serie A","Bartłomiej Drągowski","POL","GK","19",1997,2.4,8,0,1,1,0,5.6,0.34,-2.4,-1.01,10,30,33.3,41,6,56.1,42.7,10,70,49.3,31,1,3.2,1,0.41,11,"https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski"
2018,"Fiorentina","Serie A","Marco Sportiello","ITA","GK","25",1992,35.6,38,2,2,4,0,36.7,0.26,-1.3,-0.04,152,376,40.4,773,202,32.3,32.1,270,46.7,38.7,508,31,6.1,23,0.65,12.1,"https://fbref.com/en/players/ac4003af/Marco-Sportiello"
2018,"Freiburg","Bundesliga","Rafał Gikiewicz","POL","GK","29",1987,1.7,3,0,0,0,0,1.5,0.21,-1.5,-0.89,28,57,49.1,52,7,67.3,48.9,23,95.7,66.2,41,2,4.9,1,0.58,14.5,"https://fbref.com/en/players/17376543/Rafal-Gikiewicz"
2018,"Freiburg","Bundesliga","Alexander Schwolow","GER","GK","25",1992,32.3,53,4,1,7,4,41.4,0.25,-7.6,-0.24,313,779,40.2,1041,123,49.1,40.8,307,87.3,63.1,529,28,5.3,22,0.68,14.2,"https://fbref.com/en/players/0d55d942/Alexander-Schwolow"
2018,"Genoa","Serie A","Eugenio Lamanna","ITA","GK","27",1989,1,1,0,0,0,0,2.1,0.7,1.1,1.09,8,14,57.1,14,1,50,42.3,8,87.5,56.6,17,0,0,0,0,9,"https://fbref.com/en/players/349601c3/Eugenio-Lamanna"
2018,"Genoa","Serie A","Mattia Perin","ITA","GK","24",1992,37,42,4,1,2,2,42.2,0.23,2.2,0.06,330,769,42.9,919,125,51.9,40.8,347,84.1,56,541,24,4.4,25,0.68,13.1,"https://fbref.com/en/players/4c62d0c8/Mattia-Perin"
2018,"Getafe","La Liga","Vicente Guaita","ESP","GK","30",1987,33,26,1,0,1,0,35.8,0.31,9.8,0.3,243,797,30.5,710,69,73.5,49.2,284,96.8,64.1,479,21,4.4,34,1.03,15,"https://fbref.com/en/players/ab13a5aa/Vicente-Guaita"
2018,"Getafe","La Liga","Emiliano Martínez","ARG","GK","24",1992,5,7,1,0,2,0,6.4,0.29,-0.6,-0.11,49,128,38.3,103,11,78.6,52.5,48,97.9,65.7,70,4,5.7,3,0.6,9.9,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
2018,"Girona","La Liga","Yassine Bounou","MAR","GK","26",1991,29.5,46,4,2,2,1,44.5,0.3,-0.5,-0.02,226,635,35.6,633,86,65.9,46,243,89.7,60.8,411,9,2.2,29,0.98,14.4,"https://fbref.com/en/players/f6798fc3/Yassine-Bounou"
2018,"Girona","La Liga","Gorka Iraizoz","ESP","GK","36",1981,8.5,13,0,1,0,2,13.3,0.37,2.3,0.27,63,162,38.9,196,47,59.7,43.7,52,86.5,57.3,77,5,6.5,14,1.65,15.3,"https://fbref.com/en/players/26f2473f/Gorka-Iraizoz"
2018,"Gladbach","Bundesliga","Tobias Sippel","GER","GK","29",1988,4.8,10,0,0,0,0,10.2,0.45,0.2,0.05,31,88,35.2,153,15,41.2,37.1,34,73.5,53.3,63,3,4.8,5,1.04,14.8,"https://fbref.com/en/players/0d8a37c2/Tobias-Sippel"
2018,"Gladbach","Bundesliga","Yann Sommer","SUI","GK","28",1988,29.2,42,4,0,6,1,39.3,0.24,-1.7,-0.06,178,482,36.9,1009,143,33.7,33.3,246,57.7,44.7,524,42,8,22,0.75,11.6,"https://fbref.com/en/players/420c18a1/Yann-Sommer"
2018,"Guingamp","Ligue 1","Karl-Johan Johnsson","SWE","GK","27",1990,38,59,5,0,5,1,50.5,0.26,-7.5,-0.2,295,705,41.8,867,163,52.4,41.2,308,81.5,58.6,547,27,4.9,21,0.55,12.9,"https://fbref.com/en/players/a56bd2ee/Karl-Johan-Johnsson"
2018,"Hamburger SV","Bundesliga","Christian Mathenia","GER","GK","25",1992,24,38,3,0,4,1,36.8,0.36,-0.2,-0.01,135,409,33,506,79,51.4,40.6,199,74.9,55.8,332,20,6,18,0.75,14.8,"https://fbref.com/en/players/4a15e95b/Christian-Mathenia"
2018,"Hamburger SV","Bundesliga","Julian Pollersbeck","GER","GK","22",1994,10,15,0,1,1,0,15.5,0.34,0.5,0.05,51,168,30.4,480,49,29.6,32.7,65,40,40.8,114,16,14,15,1.5,15.2,"https://fbref.com/en/players/d6f6ce93/Julian-Pollersbeck"
2018,"Hannover 96","Bundesliga","Michael Esser","GER","GK","29",1987,3,9,0,0,0,0,6.8,0.34,-2.2,-0.73,23,51,45.1,97,20,41.2,35,25,44,39.5,55,8,14.5,3,1,12.6,"https://fbref.com/en/players/83e0eeb4/Michael-Esser"
2018,"Hannover 96","Bundesliga","Philipp Tschauner","GER","GK","31",1985,31,45,2,1,11,0,42.1,0.26,-2.9,-0.09,230,518,44.4,875,161,43,35.1,275,51.6,40.5,508,24,4.7,20,0.65,12.4,"https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner"
